date,ticker,fh_high,fh_low,fh_range,day_high,day_low,day_range,width_ratio,width_class,broke_high,broke_low,breakout
2025-06-13,MU,116.2019,113.4373,2.7646,116.2019,112.4500,3.7519,0.7369,Wide,0,1,Single
2025-06-16,MU,119.7150,117.0901,2.6249,120.2240,115.3700,4.8540,0.5408,Medium,1,1,Double
2025-06-17,MU,123.2680,119.1162,4.1518,123.2680,118.4700,4.7980,0.8653,Wide,0,1,Single
2025-06-18,MU,122.1102,119.9445,2.1657,122.3199,119.8900,2.4299,0.8913,Wide,1,1,Double
2025-06-20,MU,123.2880,120.5783,2.7097,123.2880,120.1441,3.1439,0.8619,Wide,0,1,Single
2025-06-23,MU,124.2652,121.4216,2.8436,124.3400,121.4216,2.9184,0.9744,Wide,1,0,Single
2025-06-24,MU,127.0306,124.7152,2.3154,127.1803,121.8400,5.3403,0.4336,Medium,1,1,Double
2025-06-25,MU,127.2003,125.5036,1.6967,128.9600,125.5036,3.4564,0.4909,Medium,1,0,Single
2025-06-26,MU,129.5956,124.0515,5.5441,130.7400,124.0515,6.6885,0.8289,Wide,1,0,Single
2025-06-27,MU,127.2901,123.3778,3.9123,127.2901,123.3778,3.9123,1.0000,Wide,0,0,None
2025-06-30,MU,124.8349,121.6113,3.2236,125.5800,121.6113,3.9687,0.8123,Wide,1,0,Single
2025-07-01,MU,123.7470,120.9216,2.8254,123.7470,120.2040,3.5430,0.7975,Wide,0,1,Single
2025-07-02,MU,120.3986,117.8287,2.5699,122.1153,117.8287,4.2866,0.5995,Medium,1,0,Single
2025-07-03,MU,123.2580,122.0504,1.2076,123.2980,121.5000,1.7980,0.6716,Wide,1,1,Double
2025-07-07,MU,121.3832,119.5900,1.7932,122.1700,118.9806,3.1894,0.5622,Medium,1,1,Double
2025-07-08,MU,123.4162,121.8278,1.5884,124.7299,119.8000,4.9299,0.3222,Medium,1,1,Double
2025-07-09,MU,126.0236,122.7369,3.2867,126.0236,122.3273,3.6963,0.8892,Wide,0,1,Single
2025-07-10,MU,124.2254,121.8977,2.3277,124.2254,121.8977,2.3277,1.0000,Wide,0,0,None
2025-07-11,MU,122.6969,121.1185,1.5784,123.2500,121.1185,2.1315,0.7405,Wide,1,0,Single
2025-07-14,MU,120.3193,116.9027,3.4166,124.4100,116.9027,7.5073,0.4551,Medium,1,0,Single
2025-07-15,MU,121.2683,119.5401,1.7282,121.2683,118.4900,2.7783,0.6220,Wide,0,1,Single
2025-07-16,MU,118.9707,115.8338,3.1369,120.2100,115.8338,4.3762,0.7168,Wide,1,0,Single
2025-07-17,MU,114.0856,110.8388,3.2468,117.1000,110.8388,6.2612,0.5186,Medium,1,0,Single
2025-07-18,MU,114.6850,113.1665,1.5185,114.6850,112.7900,1.8950,0.8013,Wide,0,1,Single
2025-07-21,MU,115.2392,112.5571,2.6821,115.5940,111.3500,4.2440,0.6320,Wide,1,1,Double
2025-07-22,MU,112.8868,108.2005,4.6863,113.2300,108.2005,5.0295,0.9318,Wide,1,0,Single
2025-07-23,MU,110.1785,108.9907,1.1878,110.1785,108.4100,1.7685,0.6716,Wide,0,1,Single
2025-07-24,MU,111.7179,110.1395,1.5784,112.1775,109.7200,2.4575,0.6423,Wide,1,1,Double
2025-07-25,MU,111.3883,108.7209,2.6674,112.2600,108.7209,3.5391,0.7537,Wide,1,0,Single
2025-07-28,MU,111.8878,109.7499,2.1379,114.2800,109.7499,4.5301,0.4719,Medium,1,0,Single
2025-07-29,MU,112.7769,111.4732,1.3037,113.4262,110.7700,2.6562,0.4908,Medium,1,1,Double
2025-07-30,MU,114.7749,112.2973,2.4776,114.7749,111.8500,2.9249,0.8471,Wide,0,1,Single
2025-07-31,MU,112.1575,109.1105,3.0470,116.3200,109.1105,7.2095,0.4226,Medium,1,0,Single
2025-08-01,MU,106.0336,103.2764,2.7572,109.0300,103.2764,5.7536,0.4792,Medium,1,0,Single
2025-08-04,MU,107.3431,105.3543,1.9888,107.3431,104.7700,2.5731,0.7729,Wide,0,1,Single
2025-08-05,MU,110.5241,107.7419,2.7822,110.5241,106.7229,3.8012,0.7319,Wide,0,1,Single
2025-08-06,MU,108.3313,106.6430,1.6883,109.1200,106.6430,2.4770,0.6816,Wide,1,0,Single
2025-08-07,MU,115.1645,111.5481,3.6164,115.1645,108.6700,6.4945,0.5568,Medium,0,1,Single
2025-08-08,MU,114.2903,111.5581,2.7322,116.2724,111.3900,4.8824,0.5596,Medium,1,1,Double
2025-08-11,MU,127.1524,122.7570,4.3954,127.1524,118.2500,8.9024,0.4937,Medium,0,1,Single
2025-08-12,MU,126.2733,122.9191,3.3542,126.2733,122.2800,3.9933,0.8400,Wide,0,1,Single
2025-08-13,MU,128.4711,124.8847,3.5864,129.0300,124.2953,4.7347,0.7575,Wide,1,1,Double
2025-08-14,MU,124.5551,121.2783,3.2768,124.6649,121.2783,3.3866,0.9676,Wide,1,0,Single
2025-08-15,MU,123.2564,119.3203,3.9361,126.0900,119.3203,6.7697,0.5814,Medium,1,0,Single
2025-08-18,MU,123.2564,120.5391,2.7173,123.2564,119.1400,4.1164,0.6601,Wide,0,1,Single
2025-08-19,MU,124.1155,121.6679,2.4476,124.1155,121.6679,2.4476,1.0000,Wide,0,0,None
2025-08-20,MU,118.7908,113.7659,5.0249,121.9300,113.3463,8.5837,0.5854,Medium,1,1,Double
2025-08-21,MU,117.6120,116.0037,1.6083,117.8800,115.7800,2.1000,0.7659,Wide,1,1,Double
2025-08-22,MU,120.5790,116.3932,4.1858,120.5790,113.9700,6.6090,0.6333,Wide,0,1,Single
2025-08-25,MU,117.9617,115.9836,1.9781,118.3300,115.9836,2.3464,0.8430,Wide,1,0,Single
2025-08-26,MU,118.0515,115.6939,2.3576,118.2414,115.6939,2.5475,0.9255,Wide,1,0,Single
2025-08-27,MU,117.4921,116.3233,1.1688,118.2963,116.3233,1.9730,0.5924,Medium,1,0,Single
2025-08-28,MU,121.3033,118.6110,2.6923,121.9676,116.5800,5.3876,0.4997,Medium,1,1,Double
2025-08-29,MU,122.6469,118.5311,4.1158,122.6469,118.5311,4.1158,1.0000,Wide,0,0,None
2025-09-02,MU,116.4532,114.1355,2.3177,119.4800,114.1355,5.3445,0.4337,Medium,1,0,Single
2025-09-03,MU,119.3203,117.8418,1.4785,119.4800,117.8400,1.6400,0.9015,Wide,1,1,Double
2025-09-04,MU,120.3493,118.4012,1.9481,120.3493,117.6300,2.7193,0.7164,Wide,0,1,Single
2025-09-05,MU,129.4701,127.1724,2.2977,129.4701,123.8900,5.5801,0.4118,Medium,0,1,Single
2025-09-08,MU,130.5690,128.2713,2.2977,132.6300,128.2713,4.3587,0.5272,Medium,1,0,Single
2025-09-09,MU,133.1664,131.4282,1.7382,133.1664,131.3300,1.8364,0.9465,Wide,0,1,Single
2025-09-10,MU,142.0925,138.7408,3.3517,142.0925,135.1000,6.9925,0.4793,Medium,0,1,Single
2025-09-11,MU,156.1034,147.4621,8.6413,156.1034,137.8800,18.2234,0.4742,Medium,0,1,Single
2025-09-12,MU,156.5030,153.0565,3.4465,156.5800,150.3300,6.2500,0.5514,Medium,1,1,Double
2025-09-15,MU,160.1792,156.6429,3.5363,160.1792,154.7100,5.4692,0.6466,Wide,0,1,Single
2025-09-16,MU,159.4001,157.2822,2.1179,160.6400,157.2822,3.3578,0.6307,Wide,1,0,Single
2025-09-17,MU,160.2292,156.8826,3.3466,160.2292,156.8826,3.3466,1.0000,Wide,0,0,None
2025-09-18,MU,169.0704,162.4370,6.6334,169.3900,159.8300,9.5600,0.6939,Wide,1,1,Double
2025-09-19,MU,163.5359,160.2592,3.2767,169.7400,159.2203,10.5197,0.3115,Medium,1,1,Double
2025-09-22,MU,165.1044,161.4281,3.6763,165.2043,161.1400,4.0643,0.9045,Wide,1,1,Double
2025-09-23,MU,168.8206,165.0644,3.7562,168.8206,164.4600,4.3606,0.8614,Wide,0,1,Single
2025-09-24,MU,165.8336,161.4580,4.3756,170.2300,161.4580,8.7720,0.4988,Medium,1,0,Single
2025-09-25,MU,158.5210,155.3442,3.1768,161.7200,155.3442,6.3758,0.4983,Medium,1,0,Single
2025-09-26,MU,158.7607,155.3942,3.3665,158.8400,155.3942,3.4458,0.9770,Wide,1,0,Single
2025-09-29,MU,165.6338,159.8103,5.8235,165.6338,156.7200,8.9138,0.6533,Wide,0,1,Single
2025-09-30,MU,168.7807,163.7957,4.9850,168.7807,163.3000,5.4807,0.9096,Wide,0,1,Single
2025-10-01,MU,174.0254,165.3341,8.6913,176.9225,161.5500,15.3725,0.5654,Medium,1,1,Double
2025-10-02,MU,185.9934,181.0284,4.9650,185.9934,181.0284,4.9650,1.0000,Wide,0,0,None
2025-10-03,MU,190.4456,184.8478,5.5978,190.7070,183.6800,7.0270,0.7966,Wide,1,1,Double
2025-10-06,MU,200.9215,192.1949,8.7266,200.9215,187.7600,13.1615,0.6630,Wide,0,1,Single
2025-10-07,MU,195.2236,189.7259,5.4977,196.9200,156.8400,40.0800,0.1372,Narrow,1,1,Double
2025-10-08,MU,194.4640,188.7263,5.7377,195.7735,185.6200,10.1535,0.5651,Medium,1,1,Double
2025-10-09,MU,196.5432,192.3748,4.1684,197.3700,192.3748,4.9952,0.8345,Wide,1,0,Single
2025-10-10,MU,193.3645,188.1165,5.2480,193.6200,187.3968,6.2232,0.8433,Wide,1,1,Double
2025-10-13,MU,192.9246,188.3264,4.5982,192.9246,184.9300,7.9946,0.5752,Medium,0,1,Single
2025-10-14,MU,190.7154,186.1773,4.5381,193.8200,181.5300,12.2900,0.3693,Medium,1,1,Double
2025-10-15,MU,192.8047,188.4264,4.3783,192.8047,186.9900,5.8147,0.7530,Wide,0,1,Single
2025-10-16,MU,203.1491,195.1238,8.0253,205.2798,191.8600,13.4198,0.5980,Medium,1,1,Double
2025-10-17,MU,202.3909,196.7732,5.6177,202.4500,193.1200,9.3300,0.6021,Wide,1,1,Double
2025-10-20,MU,214.6661,207.2355,7.4306,214.6661,202.3000,12.3661,0.6009,Wide,0,1,Single
2025-10-21,MU,205.7896,200.7617,5.0279,208.7200,198.1200,10.6000,0.4743,Medium,1,1,Double
2025-10-22,MU,205.4961,198.3825,7.1136,205.4961,195.9634,9.5327,0.7462,Wide,0,1,Single
2025-10-23,MU,205.9096,195.1238,10.7858,205.9096,191.9400,13.9696,0.7721,Wide,0,1,Single
2025-10-24,MU,215.1959,209.8980,5.2979,217.6150,206.6300,10.9850,0.4823,Medium,1,1,Double
2025-10-27,MU,224.8921,215.6558,9.2363,228.9300,215.6558,13.2742,0.6958,Wide,1,0,Single
2025-10-28,MU,220.2040,217.4750,2.7290,220.2040,214.1300,6.0740,0.4493,Medium,0,1,Single
2025-10-29,MU,232.0793,226.2616,5.8177,232.0793,221.2700,10.8093,0.5382,Medium,0,1,Single
2025-10-30,MU,226.9014,220.6538,6.2476,230.5000,220.6538,9.8462,0.6345,Wide,1,0,Single
2025-10-31,MU,231.1597,225.5456,5.6141,231.1597,223.9200,7.2397,0.7755,Wide,0,1,Single
2025-11-03,MU,237.5272,231.7095,5.8177,237.5272,223.6800,13.8472,0.4201,Medium,0,1,Single
2025-11-04,MU,228.5833,220.2140,8.3693,234.6100,220.2140,14.3960,0.5814,Medium,1,0,Single
2025-11-05,MU,235.4180,224.6372,10.7808,237.2973,216.9400,20.3573,0.5296,Medium,1,1,Double
2025-11-06,MU,246.3138,236.3777,9.9361,246.3138,234.5400,11.7738,0.8439,Wide,0,1,Single
2025-11-07,MU,242.4553,227.6211,14.8342,245.0000,227.6211,17.3789,0.8536,Wide,1,0,Single
2025-11-10,MU,256.9696,247.7132,9.2564,256.9696,237.8300,19.1396,0.4836,Medium,0,1,Single
2025-11-11,MU,249.8924,239.4365,10.4559,253.2000,239.4365,13.7635,0.7597,Wide,1,0,Single
2025-11-12,MU,249.0927,240.7459,8.3468,253.2000,240.7459,12.4541,0.6702,Wide,1,0,Single
2025-11-13,MU,249.4026,238.7067,10.6959,249.4026,235.2181,14.1845,0.7541,Wide,0,1,Single
2025-11-14,MU,251.7167,231.1397,20.5770,253.6509,230.5000,23.1509,0.8888,Wide,1,1,Double
2025-11-17,MU,260.4782,245.8040,14.6742,260.4782,245.8040,14.6742,1.0000,Wide,0,0,None
2025-11-18,MU,238.8367,227.3412,11.4955,243.9000,227.3412,16.5588,0.6942,Wide,1,0,Single
2025-11-19,MU,234.2585,225.9913,8.2672,236.9100,224.4100,12.5000,0.6614,Wide,1,1,Double
2025-11-20,MU,230.5079,217.6250,12.8829,244.8000,217.6250,27.1750,0.4741,Medium,1,0,Single
2025-11-21,MU,206.1206,195.4337,10.6869,206.1206,192.7847,13.3359,0.8014,Wide,0,1,Single
2025-11-24,MU,224.0525,212.2771,11.7754,224.0525,207.2900,16.7625,0.7025,Wide,0,1,Single
2025-11-25,MU,222.9729,215.9156,7.0573,226.9100,205.5100,21.4000,0.3298,Medium,1,1,Double
2025-11-26,MU,233.0688,225.9117,7.1571,233.0688,224.4400,8.6288,0.8294,Wide,0,1,Single
2025-11-28,MU,238.0070,233.3788,4.6282,238.0070,230.1700,7.8370,0.5906,Medium,0,1,Single
2025-12-01,MU,238.1670,231.4096,6.7574,238.1670,229.9600,8.2070,0.8234,Wide,0,1,Single
2025-12-02,MU,244.2745,236.8775,7.3970,244.2745,235.7779,8.4966,0.8706,Wide,0,1,Single
2025-12-03,MU,237.7071,228.0009,9.7062,241.1000,228.0009,13.0991,0.7410,Wide,1,0,Single
2025-12-04,MU,234.0686,223.2428,10.8258,234.0700,223.2428,10.8272,0.9999,Wide,1,0,Single
2025-12-05,MU,236.7075,226.5965,10.1110,236.7075,226.5600,10.1475,0.9964,Wide,0,1,Single
2025-12-08,MU,248.8928,242.2454,6.6474,248.8928,237.1300,11.7628,0.5651,Medium,0,1,Single
2025-12-09,MU,249.9923,242.7352,7.2571,253.1511,242.7352,10.4159,0.6967,Wide,1,0,Single
2025-12-10,MU,256.4598,250.4821,5.9777,256.4598,250.4821,5.9777,1.0000,Wide,0,0,None
2025-12-11,MU,262.7474,251.4518,11.2956,263.6100,251.4518,12.1582,0.9291,Wide,1,0,Single
2025-12-12,MU,255.7201,244.1146,11.6055,259.1000,241.7256,17.3744,0.6680,Wide,1,1,Double
2025-12-15,MU,250.0123,241.9155,8.0968,250.0123,238.7500,11.2623,0.7189,Wide,0,1,Single
2025-12-16,MU,239.3064,232.2393,7.0671,239.3064,231.9294,7.3770,0.9580,Wide,0,1,Single
2025-12-17,MU,237.3573,232.5192,4.8381,240.8100,225.7518,15.0582,0.3213,Medium,1,1,Double
2025-12-18,MU,263.5470,246.1039,17.4431,263.5470,225.4300,38.1170,0.4576,Medium,0,1,Single
2025-12-19,MU,268.2752,251.6467,16.6285,268.2752,248.4500,19.8252,0.8388,Wide,0,1,Single
2025-12-22,MU,277.1817,269.2248,7.9569,277.1817,265.8200,11.3617,0.7003,Wide,0,1,Single
2025-12-23,MU,281.7499,272.2137,9.5362,281.7499,263.9700,17.7799,0.5363,Medium,0,1,Single
2025-12-24,MU,289.1870,277.1417,12.0453,289.1870,275.1100,14.0770,0.8557,Wide,0,1,Single
2025-12-26,MU,290.7564,284.4489,6.3075,294.5400,284.4489,10.0911,0.6251,Wide,1,0,Single
2025-12-29,MU,287.5100,278.5000,9.0100,287.5100,278.5000,9.0100,1.0000,Wide,0,0,None
2025-12-30,MU,298.8300,292.1100,6.7200,298.8300,292.1100,6.7200,1.0000,Wide,0,0,None
2025-12-31,MU,293.1650,284.3200,8.8450,294.0000,284.3200,9.6800,0.9137,Wide,1,0,Single
2026-01-02,MU,309.9900,294.8600,15.1300,310.4699,285.4100,25.0599,0.6038,Wide,1,1,Double
2026-01-05,MU,325.5300,311.5000,14.0300,328.5000,311.5000,17.0000,0.8253,Wide,1,0,Single
2026-01-06,MU,336.5200,318.0600,18.4600,336.5200,312.1500,24.3700,0.7575,Wide,0,1,Single
2026-01-07,MU,346.3000,337.2800,9.0200,346.3000,336.1800,10.1200,0.8913,Wide,0,1,Single
2026-01-08,MU,343.6600,326.1500,17.5100,343.6600,321.3600,22.3000,0.7852,Wide,0,1,Single
2026-01-09,MU,340.2900,326.1900,14.1000,340.2900,324.0800,16.2100,0.8698,Wide,0,1,Single
2026-01-12,MU,348.4700,339.3200,9.1500,348.4700,337.0000,11.4700,0.7977,Wide,0,1,Single
2026-01-13,MU,351.2300,338.0100,13.2200,351.2300,337.3700,13.8600,0.9538,Wide,0,1,Single
2026-01-14,MU,339.1000,331.5800,7.5200,340.3400,331.5800,8.7600,0.8584,Wide,1,0,Single
2026-01-15,MU,347.7700,339.0000,8.7700,347.7900,332.7100,15.0800,0.5816,Medium,1,1,Double
2026-01-16,MU,365.8100,352.4030,13.4070,365.8100,336.6300,29.1800,0.4595,Medium,0,1,Single
2026-01-20,MU,381.5599,363.4750,18.0849,381.5599,349.6500,31.9099,0.5667,Medium,0,1,Single
2026-01-21,MU,384.6500,366.7300,17.9200,391.2199,365.0000,26.2199,0.6835,Wide,1,1,Double
2026-01-22,MU,397.0000,376.9200,20.0800,403.9100,376.9200,26.9900,0.7440,Wide,1,0,Single
2026-01-23,MU,412.0700,390.7400,21.3300,412.4299,389.1200,23.3099,0.9151,Wide,1,1,Double
2026-01-26,MU,398.0000,384.3000,13.7000,399.6500,384.3000,15.3500,0.8925,Wide,1,0,Single
2026-01-27,MU,411.5900,399.6000,11.9900,411.5900,389.0900,22.5000,0.5329,Medium,0,1,Single
2026-01-28,MU,435.6800,417.0000,18.6800,435.6800,410.2400,25.4400,0.7343,Wide,0,1,Single
2026-01-29,MU,444.7100,429.2900,15.4200,449.2500,419.4201,29.8299,0.5169,Medium,1,1,Double
2026-01-30,MU,455.5000,435.1501,20.3499,457.4600,434.2010,23.2590,0.8749,Wide,1,1,Double
2026-02-02,MU,436.7000,410.0000,26.7000,436.7000,395.0000,41.7000,0.6403,Wide,0,1,Single
2026-02-03,MU,442.3000,414.5600,27.7400,452.3100,414.5600,37.7500,0.7348,Wide,1,0,Single
2026-02-04,MU,416.0000,392.6000,23.4000,425.5000,384.4500,41.0500,0.5700,Medium,1,1,Double
2026-02-05,MU,393.9500,366.8000,27.1500,393.9500,363.8000,30.1500,0.9005,Wide,0,1,Single
2026-02-06,MU,386.0000,365.5000,20.5000,402.0000,365.5000,36.5000,0.5616,Medium,1,0,Single
2026-02-09,MU,389.7499,370.6800,19.0699,395.6800,370.6800,25.0000,0.7628,Wide,1,0,Single
2026-02-10,MU,382.7900,375.0100,7.7800,383.5000,370.2500,13.2500,0.5872,Medium,1,1,Double
2026-02-11,MU,399.3000,371.1900,28.1100,400.8800,371.1900,29.6900,0.9468,Wide,1,0,Single
2026-02-12,MU,431.6800,413.9000,17.7800,431.6800,395.8900,35.7900,0.4968,Medium,0,1,Single
2026-02-13,MU,418.4000,397.3221,21.0779,421.8200,397.3221,24.4979,0.8604,Wide,1,0,Single
2026-02-17,MU,409.7499,395.3000,14.4499,411.6600,395.3000,16.3600,0.8832,Wide,1,0,Single
2026-02-18,MU,423.8000,397.0200,26.7800,423.8000,397.0200,26.7800,1.0000,Wide,0,0,None
2026-02-19,MU,422.7900,411.9040,10.8860,427.8800,403.4100,24.4700,0.4449,Medium,1,1,Double
2026-02-20,MU,426.4499,414.5000,11.9499,426.4499,412.6100,13.8399,0.8634,Wide,0,1,Single
2026-02-23,MU,431.6950,415.3001,16.3949,431.6950,415.3001,16.3949,1.0000,Wide,0,0,None
2026-02-24,MU,425.8800,416.1600,9.7200,430.0100,416.1600,13.8500,0.7018,Wide,1,0,Single
2026-02-25,MU,434.0000,420.2000,13.8000,434.0000,418.0100,15.9900,0.8630,Wide,0,1,Single
2026-02-26,MU,424.0000,402.1200,21.8800,435.7500,401.9600,33.7900,0.6475,Wide,1,1,Double
2026-02-27,MU,417.9600,410.3400,7.6200,417.9600,403.0800,14.8800,0.5121,Medium,0,1,Single
2026-03-02,MU,417.6100,397.0000,20.6100,417.6100,393.2100,24.4000,0.8447,Wide,0,1,Single
2026-03-03,MU,411.0600,374.5500,36.5100,412.6700,374.5500,38.1200,0.9578,Wide,1,0,Single
2026-03-04,MU,402.4100,378.1200,24.2900,407.1999,367.0200,40.1799,0.6045,Wide,1,1,Double
2026-03-05,MU,406.4900,403.1000,3.3900,406.4900,396.6100,9.8800,0.3431,Medium,0,1,Single
2026-03-06,MU,396.9800,395.5300,1.4500,400.6900,385.1600,15.5300,0.0934,Narrow,1,1,Double
2026-03-10,MU,387.4000,385.7000,1.7000,397.7700,359.1800,38.5900,0.0441,Narrow,1,1,Double
2026-03-11,MU,408.0000,405.3500,2.6500,411.9300,398.8000,13.1300,0.2018,Narrow,1,1,Double
2025-02-03,NVDA,116.3589,112.9798,3.3791,120.0400,112.9798,7.0602,0.4786,Medium,1,0,Single
2025-02-04,NVDA,121.1676,116.6688,4.4988,121.1676,115.2900,5.8776,0.7654,Wide,0,1,Single
2025-02-05,NVDA,123.3570,120.7277,2.6293,123.3570,118.3200,5.0370,0.5220,Medium,0,1,Single
2025-02-06,NVDA,127.4659,125.1765,2.2894,127.4659,124.6000,2.8659,0.7988,Wide,0,1,Single
2025-02-07,NVDA,130.3351,127.7658,2.5693,130.3351,124.9666,5.3685,0.4786,Medium,0,1,Single
2025-02-10,NVDA,134.7490,129.9253,4.8237,134.8040,126.1800,8.6240,0.5593,Medium,1,1,Double
2025-02-11,NVDA,133.9942,132.8645,1.1297,134.1841,131.4100,2.7741,0.4072,Medium,1,1,Double
2025-02-12,NVDA,133.1500,129.8053,3.3447,133.7600,125.7900,7.9700,0.4197,Medium,1,1,Double
2025-02-13,NVDA,134.9139,130.7900,4.1239,136.4635,129.9700,6.4935,0.6351,Wide,1,1,Double
2025-02-14,NVDA,138.1331,134.8400,3.2931,138.2730,134.5600,3.7130,0.8869,Wide,1,1,Double
2025-02-18,NVDA,143.4017,140.2625,3.1392,143.4017,135.1500,8.2517,0.3804,Medium,0,1,Single
2025-02-19,NVDA,139.3527,137.1833,2.1694,140.5300,128.6500,11.8800,0.1826,Narrow,1,1,Double
2025-02-20,NVDA,168.0800,91.4600,76.6200,168.0800,91.4600,76.6200,1.0000,Wide,0,0,None
2025-02-21,NVDA,140.5524,138.9129,1.6395,140.8400,137.6500,3.1900,0.5139,Medium,1,1,Double
2025-02-24,NVDA,138.5529,131.8947,6.6582,138.5529,130.5751,7.9778,0.8346,Wide,0,1,Single
2025-02-25,NVDA,131.0700,124.4067,6.6633,139.3600,124.4067,14.9533,0.4456,Medium,1,0,Single
2025-02-26,NVDA,131.3349,127.9400,3.3949,132.1347,126.6000,5.5347,0.6134,Wide,1,1,Double
2025-02-27,NVDA,130.1000,125.2465,4.8535,135.4600,123.5300,11.9300,0.4068,Medium,1,1,Double
2025-02-28,NVDA,122.7472,117.8035,4.9437,139.3600,116.6400,22.7200,0.2176,Narrow,1,1,Double
2025-03-03,NVDA,123.6669,118.2684,5.3985,125.7400,118.2684,7.4716,0.7225,Wide,1,0,Single
2025-03-04,NVDA,114.1900,110.0806,4.1094,115.5400,108.8200,6.7200,0.6115,Wide,1,1,Double
2025-03-05,NVDA,117.9900,114.6693,3.3207,119.2100,110.6900,8.5200,0.3898,Medium,1,1,Double
2025-03-06,NVDA,116.8100,113.2598,3.5502,119.6100,112.9700,6.6400,0.5347,Medium,1,1,Double
2025-03-07,NVDA,112.9498,110.7954,2.1544,113.4700,109.4807,3.9893,0.5400,Medium,1,1,Double
2025-03-10,NVDA,111.8201,107.9811,3.8390,131.2400,106.1516,25.0884,0.1530,Narrow,1,1,Double
2025-03-11,NVDA,110.5804,104.3900,6.1904,110.5804,104.3900,6.1904,1.0000,Wide,0,0,None
2025-03-12,NVDA,116.1790,109.1400,7.0390,116.1790,108.7400,7.4390,0.9462,Wide,0,1,Single
2025-03-13,NVDA,117.7387,113.7694,3.9693,117.7387,113.7694,3.9693,1.0000,Wide,0,0,None
2025-03-14,NVDA,120.2482,115.5800,4.6682,124.9000,112.0900,12.8100,0.3644,Medium,1,1,Double
2025-03-17,NVDA,122.8678,119.4784,3.3894,123.6800,108.7400,14.9400,0.2269,Narrow,1,1,Double
2025-03-18,NVDA,119.6000,114.5193,5.0807,120.7100,114.5193,6.1907,0.8207,Wide,1,0,Single
2025-03-19,NVDA,117.9786,114.7200,3.2586,117.9786,114.7200,3.2586,1.0000,Wide,0,0,None
2025-03-20,NVDA,119.2333,118.1386,1.0947,119.5584,115.1900,4.3684,0.2506,Narrow,1,1,Double
2025-03-21,NVDA,118.2000,115.5080,2.6920,118.5800,115.5080,3.0720,0.8763,Wide,1,0,Single
2025-03-24,NVDA,121.0481,119.3184,1.7297,121.9179,117.3800,4.5379,0.3812,Medium,1,1,Double
2025-03-25,NVDA,121.0000,119.1284,1.8716,121.3900,119.1284,2.2616,0.8276,Wide,1,0,Single
2025-03-26,NVDA,120.6400,114.4343,6.2057,120.6700,110.5000,10.1700,0.6102,Wide,1,1,Double
2025-03-27,NVDA,113.0395,112.0400,0.9995,114.4293,111.5100,2.9193,0.3424,Medium,1,1,Double
2025-03-28,NVDA,111.8198,109.2402,2.5796,112.3600,109.0504,3.3096,0.7794,Wide,1,1,Double
2025-03-31,NVDA,105.9908,103.6312,2.3596,109.6500,103.6312,6.0188,0.3920,Medium,1,0,Single
2025-04-01,NVDA,107.7805,106.4507,1.3298,109.9500,106.4507,3.4993,0.3800,Medium,1,0,Single
2025-04-02,NVDA,110.2400,108.0904,2.1496,110.2400,107.4800,2.7600,0.7788,Wide,0,1,Single
2025-04-03,NVDA,105.6109,103.5214,2.0895,140.1100,102.4914,37.6186,0.0555,Narrow,1,1,Double
2025-04-04,NVDA,102.4800,94.5429,7.9371,103.3800,92.0933,11.2867,0.7032,Wide,1,1,Double
2025-04-07,NVDA,101.7316,86.6043,15.1273,104.4200,83.6400,20.7800,0.7280,Wide,1,1,Double
2025-04-08,NVDA,105.8308,97.6400,8.1908,105.8308,87.0000,18.8308,0.4350,Medium,0,1,Single
2025-04-09,NVDA,101.1617,92.5800,8.5817,108.8900,92.5800,16.3100,0.5262,Medium,1,0,Single
2025-04-10,NVDA,112.9500,99.1000,13.8500,114.6300,99.1000,15.5300,0.8918,Wide,1,0,Single
2025-04-11,NVDA,110.5800,105.9000,4.6800,110.5800,105.9000,4.6800,1.0000,Wide,0,0,None
2025-04-14,NVDA,114.2693,111.3599,2.9094,115.4600,110.5200,4.9400,0.5889,Medium,1,1,Double
2025-04-15,NVDA,112.2797,109.3100,2.9697,112.2797,109.3100,2.9697,1.0000,Wide,0,0,None
2025-04-16,NVDA,105.7309,104.5612,1.1697,112.1800,95.9500,16.2300,0.0721,Narrow,1,1,Double
2025-04-17,NVDA,103.7200,100.4618,3.2582,106.4700,100.1019,6.3681,0.5116,Medium,1,1,Double
2025-04-21,NVDA,99.4220,95.5527,3.8693,101.4700,95.5527,5.9173,0.6539,Wide,1,0,Single
2025-04-22,NVDA,99.3620,96.0100,3.3520,99.3620,96.0100,3.3520,1.0000,Wide,0,0,None
2025-04-23,NVDA,104.6310,98.8900,5.7410,104.7210,96.3300,8.3910,0.6842,Wide,1,1,Double
2025-04-24,NVDA,105.3659,102.1500,3.2159,105.5709,97.9800,7.5909,0.4237,Medium,1,1,Double
2025-04-25,NVDA,108.0804,106.7507,1.3297,126.4700,104.2500,22.2200,0.0598,Narrow,1,1,Double
2025-04-28,NVDA,110.3499,107.8405,2.5094,111.5700,106.0000,5.5700,0.4505,Medium,1,1,Double
2025-04-29,NVDA,111.0100,108.0700,2.9400,111.0100,107.5300,3.4800,0.8448,Wide,0,1,Single
2025-04-30,NVDA,106.9500,104.5511,2.3989,112.6400,104.5511,8.0889,0.2966,Narrow,1,0,Single
