date,ticker,p_1045,p_1115,p_1145,p_1215,ret_control,ret_phantom,ret_post
2025-07-03,TSLA,315.4680,320.0500,318.7000,318.7200,0.014524,-0.004218,0.000063
2025-07-07,TSLA,293.1700,292.1500,293.0800,293.6200,-0.003479,0.003183,0.001843
2025-07-08,TSLA,302.9750,297.6700,298.7100,297.9600,-0.017510,0.003494,-0.002511
2025-07-09,TSLA,295.9900,298.5000,298.5000,298.8100,0.008480,0.000000,0.001039
2025-07-10,TSLA,305.4042,297.7900,298.2000,298.0000,-0.024932,0.001377,-0.000671
2025-07-11,TSLA,309.7296,307.9000,308.7400,309.4700,-0.005907,0.002728,0.002364
2025-07-14,TSLA,315.0900,315.8500,315.8900,316.2100,0.002412,0.000127,0.001013
2025-07-15,TSLA,314.8732,317.9500,318.0800,317.7700,0.009772,0.000409,-0.000975
2025-07-16,TSLA,319.4000,309.7200,309.7700,309.2700,-0.030307,0.000161,-0.001614
2025-07-17,TSLA,321.9700,322.4400,322.6300,322.6800,0.001460,0.000589,0.000155
2025-07-18,TSLA,326.3707,320.1800,320.4200,320.4800,-0.018968,0.000750,0.000187
2025-07-21,TSLA,329.3900,334.1700,334.3000,334.6900,0.014512,0.000389,0.001167
2025-07-22,TSLA,328.6250,328.1400,327.4500,326.5300,-0.001476,-0.002103,-0.002810
2025-07-23,TSLA,332.6150,332.9500,332.9500,333.0700,0.001007,0.000000,0.000360
2025-07-24,TSLA,304.1500,313.3000,312.6400,311.5800,0.030084,-0.002107,-0.003390
2025-07-25,TSLA,312.9515,304.3900,303.6700,302.9500,-0.027357,-0.002365,-0.002371
2025-07-28,TSLA,323.7700,320.9700,322.3200,321.7700,-0.008648,0.004206,-0.001706
2025-07-29,TSLA,321.0100,327.4500,327.3000,326.7500,0.020062,-0.000458,-0.001680
2025-07-30,TSLA,321.7608,321.9500,322.4500,322.4200,0.000588,0.001553,-0.000093
2025-07-31,TSLA,316.1900,319.7100,319.3800,318.3200,0.011133,-0.001032,-0.003319
2025-08-01,TSLA,305.5300,303.8300,302.8000,303.2400,-0.005564,-0.003390,0.001453
2025-08-04,TSLA,306.0304,305.6400,305.3800,305.4000,-0.001276,-0.000851,0.000065
2025-08-05,TSLA,306.6600,309.4000,309.7700,310.3200,0.008935,0.001196,0.001776
2025-08-06,TSLA,317.4912,309.3500,309.0900,309.2000,-0.025642,-0.000840,0.000356
2025-08-07,TSLA,319.8200,321.0100,321.6100,321.5600,0.003721,0.001869,-0.000155
2025-08-08,TSLA,334.0000,320.7900,320.5200,320.3000,-0.039551,-0.000842,-0.000686
2025-08-11,TSLA,342.5092,333.1600,333.9200,333.9500,-0.027296,0.002281,0.000090
2025-08-12,TSLA,334.5400,340.4800,340.9300,341.0100,0.017756,0.001322,0.000235
2025-08-13,TSLA,345.3494,342.6400,342.9600,342.7700,-0.007845,0.000934,-0.000554
2025-08-14,TSLA,339.0200,341.1700,341.1300,341.1000,0.006342,-0.000117,-0.000088
2025-08-15,TSLA,332.4200,336.9400,336.1100,335.9800,0.013597,-0.002463,-0.000387
2025-08-18,TSLA,332.5225,328.5200,328.2400,327.4100,-0.012037,-0.000852,-0.002529
2025-08-19,TSLA,332.5600,334.2900,334.5000,335.2300,0.005202,0.000628,0.002182
2025-08-20,TSLA,315.6957,327.5000,328.1600,328.7400,0.037391,0.002015,0.001767
2025-08-21,TSLA,323.1501,324.9200,324.8000,323.8400,0.005477,-0.000369,-0.002956
2025-08-22,TSLA,337.2800,320.4600,321.4600,321.1700,-0.049870,0.003121,-0.000902
2025-08-25,TSLA,340.4862,339.0900,338.3500,338.1200,-0.004101,-0.002182,-0.000680
2025-08-26,TSLA,346.4900,344.4800,344.4900,345.0600,-0.005801,0.000029,0.001655
2025-08-27,TSLA,352.0600,352.0400,351.5500,351.1800,-0.000057,-0.001392,-0.001052
2025-08-28,TSLA,345.5200,349.3400,349.9700,349.6700,0.011056,0.001803,-0.000857
2025-08-29,TSLA,338.6100,343.7800,343.7100,342.6400,0.015268,-0.000204,-0.003113
2025-09-02,TSLA,331.0100,331.6500,331.9300,332.1200,0.001933,0.000844,0.000572
2025-09-03,TSLA,339.9400,333.0300,334.1500,334.4200,-0.020327,0.003363,0.000808
2025-09-04,TSLA,333.0790,339.0900,338.5600,338.6800,0.018047,-0.001563,0.000354
2025-09-05,TSLA,347.2000,341.0700,342.4600,341.6600,-0.017656,0.004075,-0.002336
2025-09-08,TSLA,350.7800,355.0000,355.0900,354.7800,0.012030,0.000254,-0.000873
2025-09-09,TSLA,345.0579,347.3000,347.9000,347.9500,0.006498,0.001728,0.000144
2025-09-10,TSLA,351.9790,349.0600,348.6900,348.2500,-0.008293,-0.001060,-0.001262
2025-09-11,TSLA,357.8950,351.4100,351.1900,350.8500,-0.018120,-0.000626,-0.000968
2025-09-12,TSLA,387.9000,370.5100,368.1200,368.4900,-0.044831,-0.006451,0.001005
2025-09-15,TSLA,418.3450,401.5500,399.2000,399.1000,-0.040146,-0.005852,-0.000251
2025-09-16,TSLA,418.7200,420.6400,420.1300,419.2000,0.004585,-0.001212,-0.002214
2025-09-17,TSLA,413.3950,419.8400,417.6000,418.4700,0.015590,-0.005335,0.002083
2025-09-18,TSLA,430.3400,432.6600,433.2000,432.5300,0.005391,0.001248,-0.001547
2025-09-19,TSLA,425.2500,421.9100,421.6200,420.8700,-0.007854,-0.000687,-0.001779
2025-09-22,TSLA,442.7300,431.7900,431.3100,428.4000,-0.024710,-0.001112,-0.006747
2025-09-23,TSLA,433.6027,436.5000,437.5700,436.8400,0.006682,0.002451,-0.001668
2025-09-24,TSLA,439.5650,429.8800,429.5600,429.8000,-0.022033,-0.000744,0.000559
2025-09-25,TSLA,429.1700,445.6700,444.7000,443.5200,0.038446,-0.002176,-0.002653
2025-09-26,TSLA,426.9400,421.2800,419.9300,417.7900,-0.013257,-0.003205,-0.005096
2025-09-29,TSLA,444.1300,444.2300,443.9000,444.1300,0.000225,-0.000743,0.000518
2025-09-30,TSLA,438.4800,441.0600,441.8500,440.7400,0.005884,0.001791,-0.002512
2025-10-01,TSLA,454.7850,439.2800,440.8900,440.7300,-0.034093,0.003665,-0.000363
2025-10-02,TSLA,455.6100,464.2700,466.1200,466.1300,0.019007,0.003985,0.000021
2025-10-03,TSLA,427.9500,444.8100,442.9400,443.5600,0.039397,-0.004204,0.001400
2025-10-06,TSLA,445.4582,438.2100,437.7300,438.0400,-0.016271,-0.001095,0.000708
2025-10-07,TSLA,446.9195,449.7000,449.7000,452.1700,0.006221,0.000000,0.005493
2025-10-08,TSLA,432.1284,437.9500,438.6900,437.3300,0.013472,0.001690,-0.003100
2025-10-09,TSLA,426.8300,435.8900,433.4000,435.1600,0.021226,-0.005712,0.004061
2025-10-10,TSLA,438.5300,437.9300,437.0000,435.8200,-0.001368,-0.002124,-0.002700
2025-10-13,TSLA,426.2540,423.7500,423.9800,424.7000,-0.005874,0.000543,0.001698
2025-10-14,TSLA,423.9400,424.1300,425.0400,425.7500,0.000448,0.002146,0.001670
2025-10-15,TSLA,438.0600,435.2500,434.3600,435.1500,-0.006415,-0.002045,0.001819
2025-10-16,TSLA,438.9305,435.4200,435.6000,434.5300,-0.007998,0.000413,-0.002456
2025-10-17,TSLA,435.9250,415.1600,417.1500,419.3900,-0.047634,0.004793,0.005370
2025-10-20,TSLA,443.4500,444.7400,444.2000,443.7900,0.002909,-0.001214,-0.000923
2025-10-21,TSLA,445.2575,442.8500,443.7800,444.8800,-0.005407,0.002100,0.002479
2025-10-22,TSLA,434.6100,444.1900,444.4200,444.1800,0.022043,0.000518,-0.000540
2025-10-23,TSLA,421.0000,426.7000,424.7800,425.5000,0.013539,-0.004500,0.001695
2025-10-24,TSLA,440.1200,446.4400,446.7300,446.8800,0.014360,0.000650,0.000336
2025-10-27,TSLA,447.6300,439.9000,440.3500,440.7400,-0.017269,0.001023,0.000886
2025-10-28,TSLA,461.2700,452.3000,451.6500,452.3000,-0.019446,-0.001437,0.001439
2025-10-29,TSLA,459.5600,463.8100,464.0900,463.4600,0.009248,0.000604,-0.001357
2025-10-30,TSLA,445.2000,459.8000,460.1900,459.9100,0.032794,0.000848,-0.000608
2025-10-31,TSLA,454.5200,444.1200,444.7300,445.4000,-0.022881,0.001374,0.001507
2025-11-03,TSLA,472.1750,457.7800,458.0400,458.4500,-0.030487,0.000568,0.000895
2025-11-04,TSLA,456.5200,457.7300,456.7500,456.1800,0.002650,-0.002141,-0.001248
2025-11-05,TSLA,443.4000,447.5100,446.4300,447.5800,0.009269,-0.002413,0.002576
2025-11-06,TSLA,446.5150,461.2900,463.4000,464.0600,0.033090,0.004574,0.001424
2025-11-07,TSLA,429.4700,456.0200,451.0300,448.3900,0.061820,-0.010943,-0.005853
2025-11-10,TSLA,446.1400,440.8700,440.3700,440.6400,-0.011812,-0.001134,0.000613
2025-11-11,TSLA,434.6609,442.4000,441.6300,441.8000,0.017805,-0.001741,0.000385
2025-11-12,TSLA,430.3075,440.6000,441.5500,441.5500,0.023919,0.002156,0.000000
2025-11-13,TSLA,406.1700,430.0000,427.9700,428.6000,0.058670,-0.004721,0.001472
2025-11-14,TSLA,403.0200,392.7700,390.9800,391.7000,-0.025433,-0.004557,0.001842
2025-11-17,TSLA,416.1100,408.8600,407.9500,407.9600,-0.017423,-0.002226,0.000025
2025-11-18,TSLA,397.7100,407.9200,407.3000,407.2800,0.025672,-0.001520,-0.000049
2025-11-19,TSLA,408.0500,401.4000,402.6900,403.1800,-0.016297,0.003214,0.001217
2025-11-20,TSLA,427.4300,411.5000,410.1200,409.1600,-0.037269,-0.003354,-0.002341
2025-11-21,TSLA,387.5851,399.2600,395.6700,394.9900,0.030122,-0.008992,-0.001719
2025-11-24,TSLA,416.6800,398.3600,397.3500,397.4100,-0.043967,-0.002535,0.000151
2025-11-25,TSLA,409.9600,413.5700,414.0700,414.6900,0.008806,0.001209,0.001497
2025-11-26,TSLA,418.1200,422.2500,422.0700,422.2500,0.009878,-0.000426,0.000426
2025-11-28,TSLA,428.1804,427.5300,427.7000,427.9100,-0.001519,0.000398,0.000491
2025-12-01,TSLA,426.9100,425.3400,425.3900,425.4600,-0.003678,0.000118,0.000165
2025-12-02,TSLA,430.5300,429.5500,429.9500,431.0400,-0.002276,0.000931,0.002535
2025-12-03,TSLA,444.2000,429.6800,430.1000,430.3500,-0.032688,0.000977,0.000581
2025-12-04,TSLA,450.3000,448.9000,450.1400,450.9200,-0.003109,0.002762,0.001733
2025-12-05,TSLA,457.9496,455.7400,455.1300,455.4900,-0.004825,-0.001338,0.000791
2025-12-08,TSLA,441.7195,451.3300,450.3900,449.5000,0.021757,-0.002083,-0.001976
2025-12-09,TSLA,446.6000,436.8000,436.2100,435.3900,-0.021944,-0.001351,-0.001880
2025-12-10,TSLA,444.9300,448.7700,448.1300,448.0600,0.008631,-0.001426,-0.000156
2025-12-11,TSLA,442.0694,446.5000,447.2900,447.2000,0.010022,0.001769,-0.000201
2025-12-12,TSLA,450.2600,446.3800,445.4100,446.2000,-0.008617,-0.002173,0.001774
2025-12-15,TSLA,479.0500,462.5900,463.4500,464.5100,-0.034360,0.001859,0.002287
2025-12-16,TSLA,474.8473,471.1700,470.7000,470.5000,-0.007744,-0.000998,-0.000425
2025-12-17,TSLA,484.3141,491.7700,492.5700,493.1700,0.015395,0.001627,0.001218
2025-12-18,TSLA,484.8600,473.2900,474.4000,474.6200,-0.023863,0.002345,0.000464
2025-12-19,TSLA,478.8250,487.4800,489.3000,489.2300,0.018075,0.003733,-0.000143
2025-12-22,TSLA,489.3224,488.2500,488.1200,488.1400,-0.002192,-0.000266,0.000041
2025-12-23,TSLA,486.8800,489.3000,490.2700,490.4000,0.004970,0.001982,0.000265
2025-12-24,TSLA,479.7300,486.7200,486.5300,486.2900,0.014571,-0.000390,-0.000493
2025-12-26,TSLA,476.4400,485.8900,485.7100,486.2800,0.019835,-0.000370,0.001174
2025-12-29,TSLA,466.8100,468.3200,467.6000,468.3100,0.003235,-0.001537,0.001518
2025-12-30,TSLA,460.5300,463.6200,464.2000,464.3500,0.006710,0.001251,0.000323
2025-12-31,TSLA,454.7700,452.9500,453.4000,453.1900,-0.004002,0.000993,-0.000463
2026-01-02,TSLA,447.8300,460.5500,461.7000,460.9000,0.028404,0.002497,-0.001733
2026-01-05,TSLA,454.9900,444.9000,444.6100,444.3500,-0.022176,-0.000652,-0.000585
2026-01-06,TSLA,436.4200,450.5600,450.2800,451.1500,0.032400,-0.000621,0.001932
2026-01-07,TSLA,435.8300,434.1300,435.1600,435.1700,-0.003901,0.002373,0.000023
2026-01-08,TSLA,433.8600,430.9200,429.2000,429.2000,-0.006776,-0.003991,0.000000
2026-01-09,TSLA,441.4800,435.8900,436.9900,436.8800,-0.012662,0.002524,-0.000252
2026-01-12,TSLA,447.9399,440.7700,440.5300,440.9900,-0.016006,-0.000545,0.001044
2026-01-13,TSLA,448.9000,448.9300,449.1800,448.5200,0.000067,0.000557,-0.001469
2026-01-14,TSLA,437.5800,446.7400,446.6300,446.2000,0.020933,-0.000246,-0.000963
2026-01-15,TSLA,443.9400,440.6700,441.8000,441.6700,-0.007366,0.002564,-0.000294
2026-01-16,TSLA,436.3300,441.2200,440.6100,440.5600,0.011207,-0.001383,-0.000113
2026-01-20,TSLA,427.1300,425.4700,422.6100,425.4700,-0.003886,-0.006722,0.006767
2026-01-21,TSLA,428.6800,422.4000,421.6600,421.1000,-0.014650,-0.001752,-0.001328
2026-01-22,TSLA,435.8500,436.0200,436.3000,436.2700,0.000390,0.000642,-0.000069
2026-01-23,TSLA,448.7550,449.8200,447.5500,448.0300,0.002373,-0.005046,0.001073
2026-01-26,TSLA,436.9000,444.7000,444.0000,443.9300,0.017853,-0.001574,-0.000158
2026-01-27,TSLA,435.4500,437.7500,437.5200,437.9500,0.005282,-0.000525,0.000983
2026-01-28,TSLA,432.9900,431.6600,431.8500,431.7700,-0.003072,0.000440,-0.000185
2026-01-29,TSLA,418.6900,442.2400,444.0000,443.3700,0.056247,0.003980,-0.001419
2026-01-30,TSLA,436.3600,423.3600,422.2900,421.7800,-0.029792,-0.002527,-0.001208
2026-02-02,TSLA,421.7600,421.3600,422.9300,421.9100,-0.000948,0.003726,-0.002412
2026-02-03,TSLA,426.3300,426.3800,426.6900,426.9300,0.000117,0.000727,0.000562
2026-02-04,TSLA,414.6077,420.1900,418.7900,419.7700,0.013464,-0.003332,0.002340
2026-02-05,TSLA,392.0406,405.8000,406.7500,407.5500,0.035097,0.002341,0.001967
2026-02-06,TSLA,411.3300,400.0000,403.4600,403.0700,-0.027545,0.008650,-0.000967
2026-02-09,TSLA,414.7800,413.7000,413.8000,412.2300,-0.002604,0.000242,-0.003794
2026-02-10,TSLA,424.2000,418.6000,418.3800,418.1900,-0.013201,-0.000526,-0.000454
2026-02-11,TSLA,423.4400,424.5000,423.7500,422.6400,0.002503,-0.001767,-0.002619
2026-02-12,TSLA,426.7576,429.5100,429.0000,429.3200,0.006450,-0.001187,0.000746
2026-02-13,TSLA,413.4900,415.6800,416.0700,415.9500,0.005296,0.000938,-0.000288
2026-02-17,TSLA,402.4100,414.3100,414.7500,413.9300,0.029572,0.001062,-0.001977
2026-02-18,TSLA,413.9800,413.7200,413.8800,413.9900,-0.000628,0.000387,0.000266
2026-02-19,TSLA,410.6400,411.1000,409.5700,407.6400,0.001120,-0.003722,-0.004712
2026-02-20,TSLA,411.7000,412.9100,412.7200,412.5100,0.002939,-0.000460,-0.000509
2026-02-23,TSLA,402.4000,409.2700,409.3000,408.8500,0.017073,0.000073,-0.001099
2026-02-24,TSLA,407.1100,399.5000,398.4300,398.5100,-0.018693,-0.002678,0.000201
2026-02-25,TSLA,415.2750,409.1900,409.2100,409.1000,-0.014653,0.000049,-0.000269
2026-02-26,TSLA,408.4500,415.0800,415.3500,415.0200,0.016232,0.000650,-0.000795
2026-02-27,TSLA,405.2200,409.0400,408.7000,407.5900,0.009427,-0.000831,-0.002716
2026-03-02,TSLA,400.8100,391.8800,391.6200,392.2700,-0.022280,-0.000663,0.001660
2026-03-03,TSLA,386.2400,394.4000,392.3400,391.4000,0.021127,-0.005223,-0.002396
2026-03-04,TSLA,405.4200,391.5300,393.3900,397.8500,-0.034261,0.004751,0.011337
2025-02-03,META,693.0499,676.0200,674.5500,675.6000,-0.024572,-0.002174,0.001557
2025-02-04,META,702.6830,693.0400,692.3400,693.2900,-0.013723,-0.001010,0.001372
2025-02-05,META,708.4927,700.0900,699.2400,699.5000,-0.011860,-0.001214,0.000372
2025-02-06,META,713.2003,706.1800,704.9100,705.7000,-0.009843,-0.001798,0.001121
2025-02-07,META,715.4981,710.5700,711.3500,711.3200,-0.006888,0.001098,-0.000042
2025-02-10,META,712.7916,716.9000,716.7500,717.0900,0.005764,-0.000209,0.000474
2025-02-11,META,715.8969,712.1800,712.1200,712.2200,-0.005192,-0.000084,0.000140
2025-02-12,META,718.9225,718.4700,721.3500,720.8400,-0.000629,0.004009,-0.000707
2025-02-13,META,723.1144,721.3100,722.0200,722.1500,-0.002495,0.000984,0.000180
2025-02-14,META,728.4428,725.0400,723.7100,724.4600,-0.004671,-0.001834,0.001036
2025-02-18,META,716.0514,733.0900,731.5700,733.1500,0.023795,-0.002073,0.002160
2025-02-19,META,697.2350,713.5800,713.3300,713.0400,0.023443,-0.000350,-0.000407
2025-02-20,META,696.1832,698.3400,698.8000,699.2000,0.003098,0.000659,0.000572
2025-02-21,META,690.1620,692.5400,694.1100,695.3400,0.003446,0.002267,0.001772
2025-02-24,META,665.3592,685.9100,685.7500,684.9300,0.030887,-0.000233,-0.001196
2025-02-25,META,648.6711,662.9500,662.0900,662.0800,0.022013,-0.001297,-0.000015
2025-02-26,META,675.7827,660.7800,662.1300,661.9400,-0.022200,0.002043,-0.000287
2025-02-27,META,670.1543,681.1200,681.5100,680.4300,0.016363,0.000573,-0.001585
2025-02-28,META,658.2513,659.9500,659.6900,659.5400,0.002581,-0.000394,-0.000227
2025-03-03,META,669.4714,670.1500,669.8000,669.9400,0.001014,-0.000522,0.000209
2025-03-04,META,626.5500,653.3700,653.4600,651.7900,0.042806,0.000138,-0.002556
2025-03-05,META,643.7165,644.6300,646.8000,645.1100,0.001419,0.003366,-0.002613
2025-03-06,META,647.0063,646.5500,644.7700,643.9300,-0.000705,-0.002753,-0.001303
2025-03-07,META,612.1847,628.5500,628.4900,627.3900,0.026733,-0.000095,-0.001750
2025-03-10,META,594.1508,614.6500,613.1400,609.7100,0.034502,-0.002457,-0.005594
2025-03-11,META,601.0693,598.4000,598.8400,600.1300,-0.004441,0.000735,0.002154
2025-03-12,META,615.7436,606.8800,608.1100,609.1000,-0.014395,0.002027,0.001628
2025-03-13,META,599.4344,612.4400,613.8400,613.7100,0.021696,0.002286,-0.000212
2025-03-14,META,599.0344,596.7700,597.6300,598.0100,-0.003780,0.001441,0.000636
2025-03-17,META,600.3165,602.6500,604.0400,604.1200,0.003887,0.002306,0.000132
2025-03-18,META,577.4878,603.6400,604.1400,604.1400,0.045286,0.000828,0.000000
2025-03-19,META,580.7055,580.2000,581.0000,579.8500,-0.000870,0.001379,-0.001979
2025-03-20,META,607.2609,588.5300,588.7400,587.9500,-0.030845,0.000357,-0.001342
2025-03-21,META,587.6829,585.8700,583.0000,582.6900,-0.003085,-0.004899,-0.000532
2025-03-24,META,615.8765,605.6200,607.2400,608.1300,-0.016654,0.002675,0.001466
2025-03-25,META,631.8720,616.6300,615.5900,615.5200,-0.024122,-0.001687,-0.000114
2025-03-26,META,612.9531,626.1800,626.1900,626.0800,0.021579,0.000016,-0.000176
2025-03-27,META,611.6959,604.1400,606.4400,607.3200,-0.012352,0.003807,0.001451
2025-03-28,META,585.4150,598.8200,597.9100,598.0700,0.022898,-0.001520,0.000268
2025-03-31,META,558.4904,569.0500,565.9900,564.2800,0.018907,-0.005377,-0.003021
2025-04-01,META,579.2139,574.2100,577.5700,579.8000,-0.008639,0.005852,0.003861
2025-04-02,META,583.2997,581.6700,583.2400,582.5200,-0.002794,0.002699,-0.001234
2025-04-03,META,538.9294,565.2900,565.3300,563.7500,0.048913,0.000071,-0.002795
2025-04-04,META,501.3837,525.6200,526.5000,525.5700,0.048339,0.001674,-0.001766
2025-04-07,META,509.7499,476.3500,484.4100,480.5900,-0.065522,0.016920,-0.007886
2025-04-08,META,537.4926,522.2700,521.5800,519.3200,-0.028322,-0.001321,-0.004333
2025-04-09,META,510.1590,512.1200,512.0500,514.8400,0.003844,-0.000137,0.005449
2025-04-10,META,559.6329,568.8700,564.6500,567.0500,0.016506,-0.007418,0.004250
2025-04-11,META,536.0459,548.6700,541.7800,543.4800,0.023550,-0.012558,0.003138
2025-04-14,META,543.6887,550.7600,552.1900,552.9700,0.013006,0.002596,0.001413
2025-04-15,META,531.6956,532.3000,532.3800,531.7700,0.001137,0.000150,-0.001146
2025-04-16,META,508.9068,504.8100,514.4900,515.5200,-0.008050,0.019176,0.002002
2025-04-17,META,503.8033,508.1100,507.1600,507.3800,0.008548,-0.001870,0.000434
2025-04-21,META,483.1547,496.0600,495.7000,494.0400,0.026710,-0.000726,-0.003349
2025-04-22,META,488.7726,486.2100,488.2500,488.1900,-0.005243,0.004196,-0.000123
2025-04-23,META,530.1641,519.7300,519.6000,518.3300,-0.019681,-0.000250,-0.002444
2025-04-24,META,528.5327,514.0000,512.3500,512.9800,-0.027496,-0.003210,0.001230
2025-04-25,META,543.6737,553.1500,552.5600,550.7200,0.017430,-0.001067,-0.003330
2025-04-28,META,549.1340,548.2700,550.5500,550.4100,-0.001573,0.004159,-0.000254
2025-04-29,META,549.4557,549.3200,550.6100,551.2500,-0.000247,0.002348,0.001162
2025-04-30,META,535.5719,549.9600,548.7900,550.1100,0.026865,-0.002127,0.002405
2025-05-01,META,580.6258,581.8900,581.4800,582.0600,0.002177,-0.000705,0.000997
2025-05-02,META,592.3943,576.3600,577.6000,575.6800,-0.027067,0.002151,-0.003324
2025-05-05,META,597.4878,593.1800,591.5300,589.9100,-0.007210,-0.002782,-0.002739
2025-05-06,META,590.8927,591.5500,591.4300,590.4200,0.001112,-0.000203,-0.001708
2025-05-07,META,593.4419,588.9100,590.8900,590.4200,-0.007637,0.003362,-0.000795
2025-05-08,META,598.7550,604.7700,606.5400,607.1300,0.010046,0.002927,0.000973
2025-05-09,META,593.2723,599.7600,599.8500,600.0500,0.010935,0.000150,0.000333
2025-05-12,META,628.7376,619.2400,625.7000,630.6900,-0.015106,0.010432,0.007975
2025-05-13,META,652.2648,633.2300,633.5900,633.9500,-0.029183,0.000569,0.000568
2025-05-14,META,655.1059,656.4200,656.5300,655.1700,0.002006,0.000168,-0.002071
2025-05-15,META,647.6452,650.8000,648.7500,645.6900,0.004871,-0.003150,-0.004717
2025-05-16,META,624.9771,642.9200,642.3100,641.9700,0.028710,-0.000949,-0.000529
2025-05-19,META,636.7896,625.1300,624.2100,625.0000,-0.018310,-0.001472,0.001266
2025-05-20,META,637.1687,636.0900,636.5000,636.2000,-0.001693,0.000645,-0.000471
2025-05-21,META,638.7053,632.8600,631.1000,631.3600,-0.009152,-0.002781,0.000412
2025-05-22,META,637.1438,635.4800,637.4800,636.8300,-0.002611,0.003147,-0.001020
2025-05-23,META,627.7399,636.5300,636.3000,635.1600,0.014003,-0.000361,-0.001792
2025-05-27,META,635.8566,639.7400,638.3000,638.8400,0.006107,-0.002251,0.000846
2025-05-28,META,643.3498,638.6900,638.7700,638.4400,-0.007243,0.000125,-0.000517
2025-05-29,META,643.4047,655.7500,655.7200,656.0300,0.019187,-0.000046,0.000473
2025-05-30,META,644.3326,641.0700,640.5900,640.9200,-0.005064,-0.000749,0.000515
2025-06-02,META,654.9687,640.5000,639.5900,640.0300,-0.022091,-0.001421,0.000688
2025-06-03,META,664.2978,666.0900,667.1100,667.5000,0.002698,0.001531,0.000585
2025-06-04,META,681.9681,668.7400,667.5900,667.0000,-0.019397,-0.001720,-0.000884
2025-06-05,META,691.7305,689.9500,690.8800,689.4600,-0.002574,0.001348,-0.002055
2025-06-06,META,695.6124,687.3600,687.2500,687.3200,-0.011864,-0.000160,0.000102
2025-06-09,META,701.1350,695.5300,694.6500,695.1000,-0.007994,-0.001265,0.000648
2025-06-10,META,699.6783,692.4300,693.3300,693.4900,-0.010359,0.001300,0.000231
2025-06-11,META,701.0452,698.6400,698.9000,698.8300,-0.003431,0.000372,-0.000100
2025-06-12,META,691.3769,687.4600,686.9600,689.3400,-0.005665,-0.000727,0.003465
2025-06-13,META,687.9147,681.5700,679.8700,679.0600,-0.009223,-0.002494,-0.001191
2025-06-16,META,702.9673,686.7200,687.7200,686.9700,-0.023112,0.001456,-0.001091
2025-06-17,META,699.4975,698.3400,698.4500,698.3400,-0.001655,0.000158,-0.000157
2025-06-18,META,699.8919,699.9600,699.8600,700.5900,0.000097,-0.000143,0.001043
2025-06-20,META,687.4206,695.6200,693.8000,693.2000,0.011928,-0.002616,-0.000865
2025-06-23,META,688.4790,685.2100,684.5600,683.2000,-0.004748,-0.000949,-0.001987
2025-06-24,META,702.4880,703.5200,703.1800,704.2300,0.001469,-0.000483,0.001493
2025-06-25,META,713.3817,709.7300,710.2500,710.7500,-0.005119,0.000733,0.000704
2025-06-26,META,717.5655,711.9600,712.6300,712.4200,-0.007812,0.000941,-0.000295
2025-06-27,META,729.4027,729.5200,730.2000,730.6200,0.000161,0.000932,0.000575
2025-06-30,META,741.1601,741.2900,741.9600,744.5800,0.000175,0.000904,0.003531
2025-07-01,META,724.6580,738.4000,738.8800,738.2900,0.018963,0.000650,-0.000799
2025-07-02,META,716.2974,719.3100,718.9400,717.9200,0.004206,-0.000514,-0.001419
2025-07-03,META,714.8096,714.5100,714.7500,714.2300,-0.000419,0.000336,-0.000728
2025-07-07,META,724.9146,713.9600,714.7100,713.7600,-0.015112,0.001050,-0.001329
2025-07-08,META,718.5390,720.3600,721.3000,722.1800,0.002534,0.001305,0.001220
2025-07-09,META,732.7170,719.8900,720.2200,720.9900,-0.017506,0.000458,0.001069
2025-07-10,META,722.4713,731.7100,732.2000,732.4400,0.012788,0.000670,0.000328
2025-07-11,META,713.7412,720.1300,720.8400,722.0000,0.008951,0.000986,0.001609
2025-07-14,META,719.1631,713.8000,714.0600,715.3100,-0.007457,0.000364,0.001751
2025-07-15,META,713.4616,722.1800,723.6800,723.0200,0.012220,0.002077,-0.000912
2025-07-16,META,706.1925,710.4600,711.6200,711.3300,0.006043,0.001633,-0.000408
2025-07-17,META,698.1346,705.1100,705.1400,705.7600,0.009991,0.000043,0.000879
2025-07-18,META,695.4985,702.5600,702.2600,702.4700,0.010153,-0.000427,0.000299
2025-07-21,META,713.3493,706.7400,707.7400,707.7600,-0.009265,0.001415,0.000028
2025-07-22,META,704.4451,713.5000,712.8200,712.4300,0.012854,-0.000953,-0.000547
2025-07-23,META,707.0312,706.4500,706.6300,706.8400,-0.000822,0.000255,0.000297
2025-07-24,META,718.8336,713.1400,714.3500,714.5500,-0.007921,0.001697,0.000280
2025-07-25,META,716.0977,715.1600,715.4800,715.1700,-0.001309,0.000447,-0.000433
2025-07-28,META,717.7102,716.4300,716.2900,716.5500,-0.001784,-0.000195,0.000363
2025-07-29,META,713.6313,718.5800,718.5200,718.5500,0.006935,-0.000083,0.000042
2025-07-30,META,700.7756,705.1300,704.9400,705.4900,0.006214,-0.000269,0.000780
2025-07-31,META,776.0429,774.9500,773.4700,776.9600,-0.001408,-0.001910,0.004512
2025-08-01,META,755.6484,761.8400,760.8000,761.4100,0.008194,-0.001365,0.000802
2025-08-04,META,762.3384,757.1700,756.8700,757.1700,-0.006780,-0.000396,0.000396
2025-08-05,META,767.5606,776.0000,776.6600,777.3000,0.010995,0.000851,0.000824
