ticker,trading_day,z2_high,dz_low,eod_close,compression_pct,recovery_return_pct,category,vix,vix_regime,compression_bucket,is_event_day,vix_daily_change_pct
META,2025-08-22,755.77,747.59,753.53,1.0823398653029295,0.794553164167517,partial_recovery,14.22,<20,>1.0%,True,14.337349397590366
META,2025-08-26,753.74,749.38,753.1,0.5784488019741574,0.49641036590248305,partial_recovery,14.62,<20,0.5-1.0%,False,1.1494252873563215
META,2025-08-27,751.45,741.73,746.03,1.293499234812699,0.5797257762258442,weak_recovery,14.85,<20,>1.0%,False,1.573187414500687
META,2025-08-29,741.19,736.0,737.75,0.7002253133474621,0.2377717391304348,weak_recovery,15.36,<20,0.5-1.0%,True,6.444906444906443
META,2025-09-02,733.74,724.33,733.98,1.2824706299234019,1.3322656800077282,full_recovery,17.17,<20,>1.0%,True,6.5136476426799055
META,2025-09-03,738.18,733.92,735.8,0.5770950174754114,0.2561587093961189,weak_recovery,16.35,<20,0.5-1.0%,True,4.775771694816542
META,2025-09-04,753.87,745.35,747.77,1.1301683314099225,0.3246796806869201,weak_recovery,15.3,<20,>1.0%,True,6.4220183486238565
META,2025-09-05,756.82,746.32,751.17,1.3873840543326021,0.6498552899560388,weak_recovery,15.18,<20,>1.0%,False,0.7843137254902025
META,2025-09-08,763.23,757.57,751.07,0.7415851054072781,-0.8580065208495583,failed_recovery,15.11,<20,0.5-1.0%,False,0.46113306982872393
META,2025-09-09,762.39,758.03,764.72,0.5718857802437091,0.88255082252682,full_recovery,15.04,<20,0.5-1.0%,False,0.4632693580410343
META,2025-09-10,757.65,753.79,750.68,0.5094700719329524,-0.41258175353878584,failed_recovery,15.35,<20,0.5-1.0%,True,2.0611702127659606
META,2025-09-11,755.97,749.08,749.63,0.9114118285117117,0.07342339936988766,failed_recovery,14.71,<20,0.5-1.0%,True,4.16938110749185
META,2025-09-12,750.9,748.59,754.61,0.30763084298840665,0.8041785222885668,full_recovery,14.76,<20,<0.5%,False,0.3399048266485311
META,2025-09-15,764.99,762.34,763.7,0.3464097569902845,0.17839809009103727,partial_recovery,15.69,<20,<0.5%,True,6.3008130081300795
META,2025-09-16,769.34,763.96,777.83,0.6993006993006987,1.8155400806324944,full_recovery,16.36,<20,0.5-1.0%,True,4.2702358189929885
META,2025-09-18,787.6,777.26,779.28,1.312849162011177,0.25988729640017266,failed_recovery,15.7,<20,>1.0%,False,0.12722646310433428
META,2025-09-19,785.61,768.04,777.43,2.2364786598948654,1.222592573303472,partial_recovery,15.45,<20,>1.0%,False,1.5923566878980893
META,2025-09-22,782.06,769.48,764.48,1.6085722323095322,-0.6497894682122992,failed_recovery,16.1,<20,>1.0%,True,4.207119741100337
META,2025-09-23,769.98,759.72,754.62,1.3325021429128017,-0.671299952614124,failed_recovery,16.64,<20,>1.0%,True,3.3540372670807397
META,2025-09-24,759.32,751.92,759.97,0.9745561818469276,1.070592616235779,full_recovery,16.18,<20,0.5-1.0%,True,2.764423076923082
META,2025-09-25,755.87,748.69,748.3,0.9498987921203316,-0.05209098558817401,failed_recovery,16.74,<20,0.5-1.0%,True,3.4610630407910925
META,2025-09-26,749.21,736.76,743.25,1.6617503770638464,0.8808838699169349,partial_recovery,15.29,<20,>1.0%,True,8.661887694145754
META,2025-09-29,749.75,743.28,742.8,0.8629543181060391,-0.06457862447530112,failed_recovery,16.12,<20,0.5-1.0%,True,5.428384565075225
META,2025-09-30,735.08,726.97,733.8,1.1032812755074295,0.9395160735656117,partial_recovery,16.28,<20,>1.0%,False,0.9925558312655095
META,2025-10-01,716.94,712.12,716.75,0.6723017267832804,0.6501713194405431,partial_recovery,16.29,<20,0.5-1.0%,False,0.06142506142504921
META,2025-10-02,723.63,718.73,726.47,0.6771416331550623,1.0768995311173888,full_recovery,16.63,<20,0.5-1.0%,True,2.087170042971147
META,2025-10-03,720.11,713.84,709.83,0.8707003096749082,-0.561750532332174,failed_recovery,16.65,<20,0.5-1.0%,False,0.12026458208057472
META,2025-10-06,707.46,704.93,715.28,0.35761739179601476,1.468230888173297,full_recovery,16.37,<20,<0.5%,False,1.681681681681667
META,2025-10-07,715.07,705.18,712.34,1.383081376648454,1.0153436002155596,partial_recovery,17.24,<20,>1.0%,True,5.314599877825274
META,2025-10-08,717.7,713.88,717.25,0.5322558171938205,0.4720681347005105,partial_recovery,16.3,<20,0.5-1.0%,True,5.452436194895579
META,2025-10-09,726.78,724.31,732.92,0.3398552519331885,1.1887175380707176,full_recovery,16.43,<20,<0.5%,False,0.7975460122699325
META,2025-10-10,733.32,708.31,704.86,3.4105165548464655,-0.48707486834859487,failed_recovery,21.66,20-25,>1.0%,True,31.832014607425446
META,2025-10-13,719.36,711.22,714.9,1.1315613879003539,0.5174207699445952,weak_recovery,19.03,<20,>1.0%,True,12.142197599261307
META,2025-10-14,714.97,710.74,708.2,0.5916332153796688,-0.3573740045586239,failed_recovery,20.81,20-25,0.5-1.0%,True,9.353652128218588
META,2025-10-15,723.31,708.94,717.2,1.986700031798246,1.1651197562558173,partial_recovery,20.64,20-25,>1.0%,False,0.8169149447380978
META,2025-10-16,724.0,708.97,711.48,2.0759668508287255,0.3540347264341214,failed_recovery,25.31,>=25,>1.0%,True,22.62596899224805
META,2025-10-17,715.16,708.61,716.09,0.9158789641478766,1.0555876998631148,full_recovery,20.78,20-25,0.5-1.0%,True,17.898064006321604
META,2025-10-20,731.78,727.91,731.8,0.5288474678181974,0.5344067261062475,full_recovery,18.23,<20,0.5-1.0%,True,12.271414821944179
META,2025-10-21,733.86,729.19,732.66,0.636361158804126,0.47587048643013663,partial_recovery,17.87,<20,0.5-1.0%,False,1.974766867800326
META,2025-10-22,740.0,724.22,732.71,2.1324324324324286,1.1722957112479644,partial_recovery,18.6,<20,>1.0%,True,4.085058757694463
META,2025-10-23,741.28,735.28,733.41,0.8094107489747464,-0.2543248830377549,failed_recovery,17.3,<20,0.5-1.0%,True,6.9892473118279606
META,2025-10-24,737.0,731.57,737.91,0.7367706919945658,0.8666293040993913,full_recovery,16.37,<20,0.5-1.0%,True,5.375722543352599
META,2025-10-27,755.14,747.54,750.35,1.0064358926821548,0.37589961741178524,weak_recovery,15.79,<20,>1.0%,True,3.543066585216871
META,2025-10-28,756.39,750.14,750.76,0.8262933142955354,0.08265123843549266,failed_recovery,16.42,<20,0.5-1.0%,True,3.989867004433202
META,2025-10-29,750.67,747.14,751.39,0.4702465797221113,0.5688358272880585,full_recovery,16.92,<20,<0.5%,True,3.045066991473812
META,2025-10-31,661.66,649.47,647.81,1.8423359429314061,-0.2555930220025685,failed_recovery,17.44,<20,>1.0%,True,3.1342400946185753
META,2025-11-03,658.8,642.48,637.32,2.4772313296903365,-0.8031378408666369,failed_recovery,17.17,<20,>1.0%,False,1.5481651376146763
META,2025-11-04,640.58,627.09,626.91,2.105904024477818,-0.028704013777936764,failed_recovery,19.0,<20,>1.0%,True,10.658124635993001
META,2025-11-05,639.05,636.49,635.48,0.400594632657843,-0.1586827758487943,failed_recovery,18.01,<20,<0.5%,True,5.2105263157894655
META,2025-11-06,626.84,618.75,618.6,1.2906004722098192,-0.024242424242420565,failed_recovery,19.5,<20,>1.0%,True,8.27318156579677
META,2025-11-07,609.73,604.55,621.19,0.8495563610122616,2.7524605078157474,full_recovery,19.08,<20,0.5-1.0%,True,2.1538461538461626
META,2025-11-10,634.45,631.72,631.27,0.430293955394439,-0.07123409105300536,failed_recovery,17.6,<20,<0.5%,True,7.7568134171907595
META,2025-11-11,625.67,619.37,626.62,1.0069205811370139,1.170544262718569,full_recovery,17.28,<20,>1.0%,False,1.8181818181818195
META,2025-11-12,619.87,610.21,608.38,1.558391275590038,-0.2998967568542044,failed_recovery,17.51,<20,>1.0%,False,1.331018518518521
META,2025-11-13,617.15,603.88,609.44,2.1502065948310753,0.9207127243823374,weak_recovery,20.0,20-25,>1.0%,True,14.220445459737283
META,2025-11-14,611.5,607.33,609.32,0.6819296811120129,0.32766370836283554,weak_recovery,19.83,<20,0.5-1.0%,False,0.8500000000000085
META,2025-11-17,609.91,602.35,601.42,1.2395271433490098,-0.15439528513323875,failed_recovery,22.38,20-25,>1.0%,True,12.859304084720124
META,2025-11-18,593.92,586.76,597.21,1.2055495689655118,1.7809666643943087,full_recovery,24.69,20-25,>1.0%,True,10.32171581769438
META,2025-11-19,594.85,580.78,589.86,2.3653021770194247,1.563414718137684,partial_recovery,23.66,20-25,>1.0%,True,4.171729445119486
META,2025-11-20,602.91,582.95,588.75,3.310610207161919,0.994939531692247,weak_recovery,26.42,>=25,>1.0%,True,11.665257819103978
META,2025-11-21,591.49,588.59,593.9,0.4902872406972184,0.9021559999320315,full_recovery,23.43,20-25,<0.5%,True,11.317183951551861
META,2025-11-24,614.32,610.77,612.49,0.5778747232712703,0.28161173600537476,weak_recovery,20.52,20-25,0.5-1.0%,True,12.419974391805379
META,2025-11-25,629.29,626.49,635.7,0.44494589140141344,1.4700952928219184,full_recovery,18.56,<20,<0.5%,True,9.551656920077978
META,2025-11-26,637.81,633.29,633.19,0.7086749972562334,-0.015790554090528677,failed_recovery,17.19,<20,0.5-1.0%,True,7.381465517241366
META,2025-11-28,645.03,633.1,647.17,1.849526378618041,2.2223977254777973,full_recovery,16.35,<20,>1.0%,True,4.997094712376522
META,2025-12-01,644.8,640.92,640.37,0.6017369727047139,-0.08581414217062264,failed_recovery,17.24,<20,0.5-1.0%,True,5.443425076452581
META,2025-12-02,645.33,641.41,646.74,0.6074411541382041,0.8309817433466957,full_recovery,16.59,<20,0.5-1.0%,True,3.7703016241299223
META,2025-12-03,648.32,642.58,639.22,0.8853652517275432,-0.5228920912571218,failed_recovery,16.08,<20,0.5-1.0%,True,3.0741410488246026
META,2025-12-04,668.68,661.33,661.19,1.0991804749655905,-0.021169461539622632,failed_recovery,15.78,<20,>1.0%,False,1.8656716417910384
META,2025-12-05,672.95,670.13,672.91,0.41905044951334425,0.4148448808440113,partial_recovery,15.41,<20,<0.5%,True,2.3447401774397925
META,2025-12-08,670.36,667.11,666.49,0.48481412972134375,-0.09293819609959444,failed_recovery,16.66,<20,<0.5%,True,8.111615833874106
META,2025-12-09,658.4,653.24,656.29,0.7837181044957425,0.4669034351846112,partial_recovery,16.93,<20,0.5-1.0%,False,1.620648259303719
META,2025-12-10,652.78,643.51,649.4,1.4200802720671564,0.9152926916442613,partial_recovery,15.77,<20,>1.0%,True,6.851742468989959
META,2025-12-11,654.75,645.56,652.25,1.4035891561664842,1.0363095606915012,partial_recovery,14.85,<20,>1.0%,True,5.833861762840837
META,2025-12-12,649.87,640.04,643.84,1.5126102143505686,0.5937128929442017,weak_recovery,15.74,<20,>1.0%,True,5.993265993265997
META,2025-12-15,650.96,648.9,647.5,0.3164556962025407,-0.21574973031283362,failed_recovery,16.5,<20,<0.5%,True,4.828462515883099
META,2025-12-16,654.6,649.25,657.15,0.8172930033608345,1.2167886022333425,full_recovery,16.48,<20,0.5-1.0%,False,0.12121212121211863
META,2025-12-17,660.2,655.9,649.43,0.6513177824901648,-0.9864308583625594,failed_recovery,17.62,<20,0.5-1.0%,True,6.917475728155344
META,2025-12-18,670.56,662.22,664.38,1.2437365783822354,0.32617559119325423,weak_recovery,16.87,<20,>1.0%,True,4.256526674233825
META,2025-12-22,671.7,656.65,661.3,2.2405835938663197,0.7081398005025474,weak_recovery,14.08,<20,>1.0%,True,5.56673373574782
META,2025-12-24,667.6,664.94,666.78,0.3984421809466699,0.27671669624325773,partial_recovery,13.47,<20,<0.5%,True,3.785714285714281
META,2025-12-26,667.46,661.7,663.21,0.8629730620561518,0.22820009067553135,weak_recovery,13.6,<20,0.5-1.0%,False,0.9651076466221159
META,2025-12-29,659.38,654.39,658.55,0.756771512633081,0.6357065358578169,partial_recovery,14.2,<20,0.5-1.0%,True,4.411764705882351
META,2025-12-30,672.22,665.24,665.91,1.0383505400017878,0.1007155312368407,failed_recovery,14.33,<20,>1.0%,False,0.9154929577464844
META,2026-01-02,663.19,647.31,650.74,2.3944872510140542,0.5298852172838461,failed_recovery,14.51,<20,>1.0%,True,2.943143812709027
META,2026-01-05,664.54,659.49,658.8,0.7599241580642181,-0.10462630214257299,failed_recovery,14.9,<20,0.5-1.0%,True,2.687801516195731
META,2026-01-06,659.61,653.84,660.46,0.8747593274813878,1.0124801174599296,full_recovery,14.75,<20,0.5-1.0%,False,1.0067114093959755
META,2026-01-07,652.93,650.2,648.66,0.41811526503605356,-0.23685019993849232,failed_recovery,15.38,<20,<0.5%,True,4.271186440677972
META,2026-01-08,645.03,640.79,646.01,0.6573337674216717,0.8146194541113356,full_recovery,15.45,<20,0.5-1.0%,False,0.45513654096227896
META,2026-01-09,654.95,650.61,653.01,0.6626460035117233,0.36888458523539097,partial_recovery,14.49,<20,0.5-1.0%,True,6.213592233009703
META,2026-01-12,650.1,646.62,641.93,0.5353022611905889,-0.7253100739228688,failed_recovery,15.12,<20,0.5-1.0%,True,4.347826086956514
META,2026-01-13,630.76,626.33,631.09,0.7023273511319599,0.7599827566937543,full_recovery,15.98,<20,0.5-1.0%,True,5.6878306878306955
META,2026-01-14,623.4,615.0,615.35,1.3474494706448472,0.05691056910569475,failed_recovery,16.75,<20,>1.0%,True,4.818523153942425
META,2026-01-15,623.32,621.15,620.93,0.3481357890008459,-0.03541817596394225,failed_recovery,15.84,<20,<0.5%,True,5.432835820895524
META,2026-01-16,629.08,622.68,620.25,1.0173586825205205,-0.3902486028136362,failed_recovery,15.86,<20,>1.0%,False,0.12626262626262355
META,2026-01-20,611.4,605.56,604.67,0.9551848217206464,-0.14697139837505555,failed_recovery,20.09,20-25,0.5-1.0%,True,6.634819532908705
META,2026-01-21,615.65,606.41,613.05,1.5008527572484383,1.0949687505153258,partial_recovery,16.9,<20,>1.0%,True,15.878546540567454
META,2026-01-23,663.65,659.91,658.75,0.5635500640397814,-0.1757815459683848,failed_recovery,16.09,<20,0.5-1.0%,True,2.8772378516623993
META,2026-01-26,674.98,671.92,672.32,0.45334676583010747,0.05953089653531537,failed_recovery,16.15,<20,<0.5%,False,0.3729024238657472
META,2026-01-27,672.85,665.89,673.02,1.0344058854128015,1.0707474207451675,full_recovery,16.35,<20,>1.0%,False,1.2383900928792748
META,2026-01-28,677.68,668.67,668.86,1.3295360642190992,0.02841461408468371,failed_recovery,16.35,<20,>1.0%,False,0.0
META,2026-01-29,728.7,725.0,738.58,0.5077535336901393,1.8731034482758677,full_recovery,16.88,<20,0.5-1.0%,True,3.241590214067263
META,2026-01-30,728.65,714.49,716.44,1.9433198380566759,0.2729219443239297,failed_recovery,17.44,<20,>1.0%,True,3.31753554502371
META,2026-02-02,712.06,705.19,706.4,0.964806336544658,0.17158496291778422,failed_recovery,16.34,<20,0.5-1.0%,True,6.307339449541292
META,2026-02-03,711.64,705.63,706.3,0.8445281322016737,0.0949506115102758,failed_recovery,18.0,<20,0.5-1.0%,True,10.159118727050185
META,2026-02-04,693.49,689.63,684.9,0.5566049979091283,-0.6858750344387596,failed_recovery,18.64,<20,0.5-1.0%,True,3.555555555555559
META,2026-02-05,670.56,666.3,657.58,0.635289906943449,-1.3087197958877255,failed_recovery,21.77,20-25,0.5-1.0%,True,16.791845493562228
META,2026-02-06,672.59,670.01,668.36,0.3835917869727532,-0.2462649811196814,failed_recovery,17.76,<20,<0.5%,True,18.419843821773075
META,2026-02-09,667.09,656.94,662.67,1.5215338260204734,0.872225774043277,partial_recovery,17.36,<20,>1.0%,True,2.252252252252264
META,2026-02-10,676.41,670.55,671.05,0.8663384633580246,0.0745656550592797,failed_recovery,17.79,<20,0.5-1.0%,True,2.4769585253456206
META,2026-02-11,675.59,657.1,668.71,2.736867034740006,1.766854360066963,partial_recovery,17.65,<20,>1.0%,False,0.7869589657110768
META,2026-02-12,663.67,651.1,649.72,1.894013591091949,-0.21194900936875985,failed_recovery,20.82,20-25,>1.0%,True,17.960339943342788
META,2026-02-13,651.34,647.75,639.76,0.5511714312033703,-1.2335005789270566,failed_recovery,20.6,20-25,0.5-1.0%,False,1.056676272814596
META,2026-02-17,638.77,631.27,638.74,1.174131534041987,1.1833288450266966,partial_recovery,20.29,20-25,>1.0%,True,4.29245283018868
META,2026-02-18,641.1,637.17,642.72,0.6130088909686576,0.8710391261358928,full_recovery,19.62,<20,0.5-1.0%,True,3.30211927057663
META,2026-02-19,646.17,642.58,644.08,0.5555813485615114,0.23343396931121413,weak_recovery,20.23,20-25,0.5-1.0%,True,3.109072375127418
META,2026-02-20,662.8,652.8,655.27,1.5087507543753773,0.3783700980392199,failed_recovery,19.09,<20,>1.0%,True,5.6351952545724195
META,2026-02-23,649.93,640.72,636.78,1.4170756850737654,-0.6149332001498399,failed_recovery,21.01,20-25,>1.0%,True,10.05762179151389
META,2026-02-25,651.45,648.05,653.25,0.5219126563819312,0.8024072216650021,full_recovery,17.93,<20,0.5-1.0%,True,8.286445012787729
META,2026-02-26,658.42,652.23,656.46,0.9401294006864829,0.6485442251966358,partial_recovery,18.63,<20,0.5-1.0%,True,3.9040713887339615
META,2026-02-27,647.88,637.84,647.45,1.5496696919182509,1.5066474350934425,partial_recovery,19.86,<20,>1.0%,True,6.6022544283413875
META,2026-03-02,659.39,653.86,653.01,0.8386539073992588,-0.12999724711712335,failed_recovery,21.44,20-25,0.5-1.0%,True,7.955689828801621
META,2026-03-03,654.3,647.57,654.42,1.0285801620051818,1.0578007010824944,full_recovery,23.57,20-25,>1.0%,True,9.934701492537307
META,2026-03-04,672.21,665.24,666.89,1.0368783564659894,0.2480307858817836,failed_recovery,21.15,20-25,>1.0%,True,10.26728892660162
META,2026-03-05,670.14,651.4,659.73,2.796430596591758,1.2787841571998835,weak_recovery,23.75,20-25,>1.0%,True,12.293144208037834
META,2026-03-06,648.93,643.22,644.29,0.8799100057016818,0.16635054880133332,failed_recovery,29.49,>=25,0.5-1.0%,True,24.168421052631572
META,2026-03-09,637.05,633.1,646.8,0.6200455223294767,2.1639551413678615,full_recovery,25.5,>=25,0.5-1.0%,True,13.530010172939974
META,2026-03-10,659.75,654.4,653.53,0.8109132247063315,-0.13294621026894937,failed_recovery,24.93,20-25,0.5-1.0%,True,2.2352941176470598
META,2026-03-11,658.57,647.87,654.15,1.6247323746906244,0.9693302668745231,partial_recovery,24.23,20-25,>1.0%,True,2.807862013638184
META,2026-03-12,646.86,637.92,637.31,1.3820610332993313,-0.09562327564585114,failed_recovery,27.29,>=25,>1.0%,True,12.628972348328512
META,2026-03-13,628.64,612.75,613.11,2.527678798676506,0.05875152998776232,failed_recovery,,unknown,>1.0%,False,0.0
META,2026-03-16,634.75,623.1,627.63,1.8353682552185862,0.7270101107366349,weak_recovery,,unknown,>1.0%,False,0.0
META,2026-03-17,632.73,623.66,622.64,1.4334708327406713,-0.1635506525991697,failed_recovery,,unknown,>1.0%,False,0.0
META,2026-03-18,622.65,616.72,615.72,0.9523809523809443,-0.16214813853936957,failed_recovery,,unknown,0.5-1.0%,False,0.0
MSFT,2025-02-03,409.69,406.61,407.06,0.7517879372208216,0.1106711590959368,failed_recovery,,unknown,0.5-1.0%,False,0.0
MSFT,2025-02-04,409.95,406.72,408.35,0.7879009635321286,0.4007671125098336,partial_recovery,,unknown,0.5-1.0%,False,0.0
MSFT,2025-02-05,409.57,407.81,409.31,0.4297189735576314,0.3678183467791374,partial_recovery,,unknown,<0.5%,False,0.0
MSFT,2025-02-06,414.18,411.77,411.92,0.5818726157709269,0.03642810306725456,failed_recovery,,unknown,0.5-1.0%,False,0.0
MSFT,2025-02-07,413.12,405.63,405.83,1.8130325329202188,0.04930601779946962,failed_recovery,,unknown,>1.0%,False,0.0
MSFT,2025-02-10,411.47,407.92,408.25,0.8627603470483901,0.08089821533633655,failed_recovery,15.81,<20,0.5-1.0%,False,0.0
MSFT,2025-02-11,408.53,405.62,407.6,0.7123099894744495,0.48814161037424636,partial_recovery,16.02,<20,0.5-1.0%,False,1.3282732447817778
MSFT,2025-02-13,406.48,403.54,406.58,0.7232828183428454,0.7533330029241124,full_recovery,15.1,<20,0.5-1.0%,True,4.971680302076783
MSFT,2025-02-18,406.43,403.7,405.71,0.671702384174401,0.49789447609610876,partial_recovery,15.35,<20,0.5-1.0%,False,0.13012361743656198
MSFT,2025-02-19,407.89,406.06,410.84,0.4486503714236642,1.1771659360685547,full_recovery,15.27,<20,<0.5%,False,0.5211726384364825
MSFT,2025-02-20,416.11,413.12,412.96,0.7185599961548651,-0.038729666924870496,failed_recovery,15.66,<20,0.5-1.0%,True,2.5540275049115952
MSFT,2025-02-21,412.26,409.3,405.03,0.7179934992480425,-1.043244563889577,failed_recovery,18.21,<20,0.5-1.0%,True,16.283524904214563
MSFT,2025-02-24,401.31,400.0,401.01,0.32643093867583717,0.2524999999999977,partial_recovery,18.98,<20,<0.5%,True,4.228445908841294
MSFT,2025-02-25,398.54,394.96,394.88,0.8982787173182217,-0.020255215718043368,failed_recovery,19.43,<20,0.5-1.0%,True,2.3709167544783947
MSFT,2025-02-26,400.52,397.06,396.59,0.8638769599520573,-0.11837001964439312,failed_recovery,19.1,<20,0.5-1.0%,False,1.6984045290787355
MSFT,2025-02-27,397.35,393.6,389.59,0.9437523593808984,-1.018800813008142,failed_recovery,21.13,20-25,0.5-1.0%,True,10.628272251308887
