market,touch,signal,prev_run,lag,ret4,mae,grp,quarter
^HSI,2005-10-14,2005-11-18,16,5,0.00984251193528829,-0.005130599218399423,EVENT,2005Q4
^HSI,2005-12-02,2005-12-02,1,0,-0.021311980214310244,-0.025574376257172293,B1,2005Q4
^HSI,2005-12-30,2006-01-06,2,1,0.005558367504720829,0.002086082302686698,B1,2006Q1
^HSI,2006-05-26,2006-06-30,19,5,0.04225688455720755,-0.01960092190901419,EVENT,2006Q2
^HSI,2006-07-14,2006-07-21,1,1,0.05263059245568624,-0.0066653340704132535,B1,2006Q3
^HSI,2007-03-02,2007-03-23,31,3,0.044379483452336554,-0.011854741896758725,EVENT,2007Q1
^HSI,2007-04-06,2007-04-06,1,0,0.031240879326654092,-0.00393877788485808,B1,2007Q2
^HSI,2007-06-01,2007-06-01,7,0,0.056781476411858156,-0.008219709993744218,B1,2007Q2
^HSI,2007-08-17,2007-08-24,10,1,0.1274715388742067,-0.0102544238211153,B1,2007Q3
^HSI,2007-12-21,2007-12-21,16,0,-0.08777854310606104,-0.13281649048288002,EVENT,2007Q4
^HSI,2008-01-04,2008-01-04,1,0,-0.12340652974244792,-0.21112369758555682,B1,2008Q1
^HSI,2008-05-30,2008-05-30,5,0,-0.1015268183785678,-0.11247853169149458,B1,2008Q2
^HSI,2008-06-13,2009-03-27,1,41,0.08069333966323167,-0.050122876938808014,B1,2009Q1
^HSI,2009-11-27,2009-11-27,34,0,0.018098369963803318,-0.009545078840284882,EVENT,2009Q4
^HSI,2009-12-18,2009-12-25,2,1,-0.036753279383743065,-0.058866971464423434,B1,2009Q4
^HSI,2010-01-15,2010-03-19,2,9,0.02313619439473724,-0.03329497909861756,B1,2010Q1
^HSI,2010-04-30,2010-06-25,4,8,0.006019152544100903,-0.044123932713114766,B1,2010Q2
^HSI,2010-08-27,2010-08-27,5,0,0.07389688998783694,-0.010926675088942628,B1,2010Q3
^HSI,2010-12-17,2010-12-17,15,0,0.06904649981603606,-0.014183659281945205,EVENT,2010Q4
^HSI,2010-12-31,2010-12-31,1,0,0.02524675368720941,0.0009581021099442921,B1,2010Q4
^HSI,2011-02-04,2011-02-04,4,0,-0.02091690909560251,-0.06116079320416934,B1,2011Q1
^HSI,2011-02-25,2011-04-01,1,5,-0.003406864259542064,-0.01401993817293834,B1,2011Q2
^HSI,2011-05-06,2012-01-13,4,36,0.08224353870360446,-0.011386437224584989,B1,2012Q1
^HSI,2012-04-13,2012-04-13,12,0,-0.03557348985727993,-0.03862747680615364,B1,2012Q2
^HSI,2012-05-11,2012-08-10,3,13,-0.016585071931821793,-0.05260845303541051,B1,2012Q3
^HSI,2012-08-31,2012-09-07,2,1,0.061115590096014305,-0.007244119713107344,B1,2012Q3
^HSI,2013-03-01,2013-03-01,24,0,-0.025375185461856242,-0.03952410792857808,EVENT,2013Q1
^HSI,2013-03-15,2013-05-10,1,8,-0.07486576109054377,-0.07782142487750687,B1,2013Q2
^HSI,2013-05-24,2013-07-26,1,9,-0.00479947639166145,-0.019607663586265534,B1,2013Q3
^HSI,2013-08-09,2013-08-16,1,1,0.017651305359932534,-0.046722563970412634,B1,2013Q3
^HSI,2013-12-20,2013-12-27,15,1,-0.03412517701929296,-0.03474212386514597,EVENT,2013Q4
^HSI,2014-04-25,2014-05-16,2,3,0.02669229796861461,-0.006909702545616514,B1,2014Q2
^HSI,2014-09-26,2014-10-31,18,5,-0.0004421744042304443,-0.03106208045620873,EVENT,2014Q4
^HSI,2014-11-21,2015-01-09,1,7,0.031749290071849456,-0.013791769977563484,B1,2015Q1
^HSI,2015-01-23,2015-01-23,1,0,-0.0007391874675303223,-0.025116654864293708,B1,2015Q1
^HSI,2015-03-13,2015-03-20,6,1,0.13447575797129563,-0.0032939579201263225,B1,2015Q1
^HSI,2015-07-03,2016-04-15,14,41,-0.07492711447729727,-0.08077609807483632,B1,2016Q2
^HSI,2016-05-06,2016-05-27,2,3,-0.015436760925596316,-0.04442244012656116,B1,2016Q2
^HSI,2016-06-17,2016-07-01,2,2,0.052754666062787337,-0.02356303825864814,B1,2016Q3
^HSI,2016-11-11,2017-01-13,18,9,0.027797402558034312,-0.01220851027921721,EVENT,2017Q1
^HSI,2017-12-08,2017-12-08,46,0,0.07593583923405456,0.00019415419252699628,EVENT,2017Q4
^HSI,2018-02-09,2018-02-16,8,1,0.012422808217888326,-0.040591107958646955,B1,2018Q1
^HSI,2018-03-09,2018-03-09,2,0,-0.03714232964462638,-0.04766780969952222,B1,2018Q1
^HSI,2018-03-23,2018-04-13,1,3,0.01018163495614366,-0.03299464919594031,B1,2018Q2
^HSI,2018-05-18,2018-05-18,1,0,-0.02378324074499283,-0.034899943572590963,B1,2018Q2
^HSI,2018-06-15,2019-01-11,1,30,0.047963319969865914,-0.017680484078899994,B1,2019Q1
^HSI,2019-05-10,2019-05-10,16,0,-0.05551480213436799,-0.06579068436308444,EVENT,2019Q2
^HSI,2019-07-12,2019-07-19,1,1,-0.10537589069985265,-0.13437917256958487,B1,2019Q3
^HSI,2019-11-15,2019-12-13,2,4,0.03432706225315463,-0.007744918871740225,B1,2019Q4
^HSI,2020-01-31,2020-02-07,6,1,-0.04589064517632613,-0.051629158492496496,B1,2020Q1
^HSI,2020-02-21,2020-06-26,1,18,0.0063274910607700185,-0.016349134558432454,B1,2020Q2
^HSI,2020-08-07,2020-08-07,5,0,0.006678323073004755,-0.010555732879497293,B1,2020Q3
^HSI,2020-09-04,2020-09-04,3,0,-0.05006584114134138,-0.06362302644638951,B1,2020Q3
^HSI,2020-10-30,2020-11-06,1,1,0.04367248077693042,0.007630739623218696,B1,2020Q4
^HSI,2021-03-26,2021-03-26,19,0,0.026196677587348116,-0.007201694594221264,EVENT,2021Q1
^HSI,2021-04-16,2021-04-16,2,0,-0.032521574931575925,-0.04328072450671139,B1,2021Q2
^HSI,2021-05-07,2021-05-28,2,3,0.0056245103676322294,-0.03118759513504099,B1,2021Q2
^HSI,2021-07-02,2022-01-21,1,29,-0.025548799196893346,-0.05991420052099916,B1,2022Q1
^HSI,2022-02-11,2022-02-11,1,0,-0.17476735405078803,-0.19382405089000254,B1,2022Q1
^HSI,2022-07-08,2022-07-08,2,0,-0.07013970927934388,-0.10173353066754742,B1,2022Q3
^HSI,2023-03-10,2023-03-31,14,3,-0.024781193728281137,-0.04309480188142378,B1,2023Q1
^HSI,2023-04-14,2023-06-16,1,9,-0.03126638233822765,-0.08785460285289393,B1,2023Q2
^HSI,2023-08-04,2024-02-23,1,29,-0.013535249029618224,-0.037676969139291194,B1,2024Q1
^HSI,2024-03-22,2024-03-29,1,1,0.06708798120060111,-0.030043958070690713,B1,2024Q1
^HSI,2024-04-19,2024-04-26,2,1,0.05426213256948431,0.0015885119031613382,B1,2024Q2
^HSI,2024-07-12,2024-07-12,10,0,-0.06576971199986847,-0.1012356010343991,B1,2024Q3
^HSI,2024-09-06,2024-09-20,1,2,0.13941612179554386,-0.0025188299843780237,B1,2024Q3
^HSI,2025-01-03,2025-01-03,14,0,0.023523962717961755,-0.05509941527635254,B1,2025Q1
^HSI,2025-02-07,2025-02-07,2,0,0.1465803578656999,0.00426196067935547,B1,2025Q1
^HSI,2025-04-11,2025-04-25,8,2,0.07372452037423738,-0.0074106068887188625,B1,2025Q2
^HSI,2025-11-21,2025-11-28,29,1,-0.001545346166604955,-0.02986793106094432,EVENT,2025Q4
^HSI,2025-12-12,2025-12-12,1,0,0.009816455736175511,-0.03427097929070699,B1,2025Q4
^HSI,2026-01-09,2026-01-09,1,0,0.012510018110778676,-0.0016784709868661318,B1,2026Q1
^HSI,2026-03-06,2026-04-17,7,6,-0.007553406581067179,-0.02105174902152729,B1,2026Q2
^HSI,2026-05-15,2026-07-31,1,11,,,B1,2026Q3
^N225,1966-06-03,1966-12-30,43,30,-0.015811556589439002,-0.02628601509313988,EVENT,1966Q4
^N225,1967-03-31,1967-03-31,10,0,-0.012599765299065036,-0.025804103970518244,B1,1967Q1
^N225,1967-04-28,1967-05-05,1,1,0.03730140634397583,0.002001756307971725,B1,1967Q2
^N225,1967-08-04,1968-02-09,12,27,-0.007003634415585602,-0.007003634415585602,B1,1968Q1
^N225,1968-11-08,1968-11-15,38,1,0.008791597527318729,-0.016811174467517676,EVENT,1968Q4
^N225,1968-11-29,1968-11-29,1,0,-0.010258104813695712,-0.01497647322173934,B1,1968Q4
^N225,1968-12-13,1969-01-10,1,4,0.05283714202405654,0.008007663518139196,B1,1969Q1
^N225,1969-06-27,1969-06-27,23,0,-0.033324447630466714,-0.03351897078815813,EVENT,1969Q2
^N225,1969-07-18,1969-07-18,2,0,-0.005199388341913691,-0.032513101103423425,B1,1969Q3
^N225,1970-05-01,1970-08-21,34,16,-0.012697054030331612,-0.015589475381028395,EVENT,1970Q3
^N225,1970-09-25,1970-11-06,4,6,-0.06875448281677843,-0.06875448281677843,B1,1970Q4
^N225,1971-08-20,1971-11-26,31,14,0.10148522462454679,0.011529809684101444,EVENT,1971Q4
^N225,1973-03-09,1973-03-09,66,0,0.007151964161465685,0.003232051043947637,EVENT,1973Q1
^N225,1973-04-06,1973-07-13,3,14,-0.0035238033528876,-0.0035238033528876,B1,1973Q3
^N225,1973-09-07,1974-01-25,7,20,-0.003021915297751754,-0.005384529417645334,B1,1974Q1
^N225,1974-03-29,1974-03-29,8,0,0.02469689739035741,-0.013992000354227874,B1,1974Q1
^N225,1974-07-05,1974-07-05,13,0,-0.049841158476159886,-0.049841158476159886,B1,1974Q3
^N225,1974-12-27,1975-01-17,1,3,0.07266463076422847,-0.021507481622686453,B1,1975Q1
^N225,1975-07-11,1975-07-11,23,0,-0.04122353316934946,-0.04775800028035271,EVENT,1975Q3
^N225,1975-12-19,1975-12-19,9,0,0.09698715919524914,0.003497367602630197,B1,1975Q4
^N225,1976-04-09,1976-04-23,15,2,0.0018345873363614373,-0.0015831496841974824,EVENT,1976Q2
^N225,1976-05-21,1976-05-28,3,1,0.02527690581653186,0.010959060845650015,B1,1976Q2
^N225,1976-07-30,1976-08-06,8,1,0.009955705730725128,-0.007539485322076822,B1,1976Q3
^N225,1976-09-10,1976-09-10,4,0,0.015098580388471783,-0.0010324258896816652,B1,1976Q3
^N225,1976-10-15,1976-12-10,4,8,0.04090412317069991,-0.007187375695923537,B1,1976Q4
^N225,1977-04-08,1977-04-15,16,1,0.00554862196611694,0.0,EVENT,1977Q2
^N225,1977-05-20,1977-07-15,4,8,0.02092166563533082,-0.035680561719889425,B1,1977Q3
^N225,1977-11-04,1978-01-13,13,10,0.02257215473617702,-0.004720750249892047,B1,1978Q1
^N225,1978-08-11,1978-09-01,29,3,0.030855846821661093,0.0019162116299875631,EVENT,1978Q3
^N225,1979-03-02,1979-03-09,25,1,0.0011666991625121081,-0.003046556217422225,EVENT,1979Q1
^N225,1979-04-06,1979-04-13,2,1,0.02590888608061448,-0.009326866850428717,B1,1979Q2
^N225,1979-06-08,1979-06-08,7,0,0.016764963621364926,-0.018031091113984266,B1,1979Q2
^N225,1979-07-13,1979-07-20,4,1,0.04412048100432697,8.25666943338188e-05,B1,1979Q3
^N225,1979-10-26,1979-11-02,13,1,0.003925267467269178,-0.01889037818527095,B1,1979Q4
^N225,1979-11-16,1979-11-16,1,0,0.019204328542265836,-0.013074734490647777,B1,1979Q4
^N225,1980-03-14,1980-03-14,15,0,0.0240482999578695,-0.017816259942119217,EVENT,1980Q1
^N225,1980-05-23,1980-05-23,7,0,-0.0038070844036965923,-0.008282282494514792,B1,1980Q2
^N225,1980-07-11,1980-07-11,6,0,-0.0024219266909140114,-0.007081630489186197,B1,1980Q3
^N225,1980-08-08,1980-08-15,3,1,0.02387370430116631,-0.00015212322238122855,B1,1980Q3
^N225,1980-12-19,1980-12-19,17,0,0.027665112142542636,-0.0052333532388954,EVENT,1980Q4
^N225,1981-01-02,1981-01-09,1,1,0.0022047039342718566,-0.004554245875653562,B1,1981Q1
^N225,1981-02-20,1981-03-20,5,4,0.030170568520034413,0.010058231116980565,B1,1981Q1
^N225,1981-05-22,1981-05-22,8,0,0.023014102102633993,-0.02732386390088226,B1,1981Q2
^N225,1981-06-12,1981-06-12,2,0,0.0364276649693438,0.004453257899796892,B1,1981Q2
^N225,1981-09-04,1981-11-20,11,11,0.0029421648165230962,-0.0164369196479337,B1,1981Q4
^N225,1982-02-26,1982-05-07,12,10,-0.029025952658515708,-0.029025952658515708,B1,1982Q2
^N225,1982-05-28,1982-10-08,2,19,0.02273837519927535,-0.022000736908678098,B1,1982Q4
^N225,1984-05-18,1984-07-06,83,7,-0.021822000120227836,-0.07250688789578563,EVENT,1984Q3
^N225,1985-08-02,1985-08-23,50,3,-0.0019272847253662961,-0.01871821522985062,EVENT,1985Q3
^N225,1985-09-06,1985-09-20,1,2,0.024178632309088677,-0.0022065449758256195,B1,1985Q3
^N225,1985-11-15,1985-11-22,6,1,0.019731425089207777,-0.0014216771826131014,B1,1985Q4
^N225,1986-09-19,1986-09-19,41,0,-0.04691481481398918,-0.04691481481398918,EVENT,1986Q3
^N225,1986-10-03,1986-11-28,1,8,0.04079135445826787,0.005969753651398957,B1,1986Q4
^N225,1987-07-10,1987-07-10,30,0,0.028957360791674436,-0.058094451617169196,EVENT,1987Q3
^N225,1987-07-24,1987-07-24,1,0,0.0675038350048558,0.006767799582095613,B1,1987Q3
^N225,1987-08-07,1987-08-07,1,0,0.0380259670630676,0.012852330658337019,B1,1987Q3
^N225,1987-09-11,1987-09-25,4,2,-0.07549606664446018,-0.12694441936698975,B1,1987Q3
^N225,1987-10-23,1988-01-29,3,14,0.06531362518962958,-0.0011409197537948224,B1,1988Q1
^N225,1988-07-22,1988-07-22,24,0,0.03387978102960476,-0.0038607222300763855,EVENT,1988Q3
^N225,1988-08-12,1988-08-12,2,0,-0.006697328429640659,-0.04067292705924319,B1,1988Q3
^N225,1988-08-26,1988-09-16,1,3,-0.020089101261481668,-0.03243407592327985,B1,1988Q3
^N225,1988-10-07,1988-10-28,1,3,0.060029924879428265,0.0009404680486575501,B1,1988Q4
^N225,1989-06-16,1989-06-16,32,0,0.01571910314715308,-0.01249343545426651,EVENT,1989Q2
^N225,1989-06-30,1989-07-07,1,1,0.03079813949952115,-0.011729423556387508,B1,1989Q3
^N225,1989-09-15,1989-09-15,9,0,0.020758768058748656,-0.0009801426861564266,B1,1989Q3
^N225,1990-02-23,1990-06-08,22,15,-0.01661458852546005,-0.05779809388320212,EVENT,1990Q2
^N225,1990-07-27,1990-12-14,3,20,-0.04552374663750791,-0.06928313787244089,B1,1990Q4
^N225,1990-12-28,1991-01-04,1,1,-0.03791074231017044,-0.08183328978481619,B1,1991Q1
^N225,1991-01-25,1991-01-25,1,0,0.09882220512127082,-0.030271583654141843,B1,1991Q1
^N225,1991-05-17,1991-05-17,14,0,-0.02365770214477214,-0.053209597129594055,B1,1991Q2
^N225,1991-06-07,1991-09-27,1,16,0.03908968186989825,-0.0045391399166697655,B1,1991Q3
^N225,1991-11-22,1992-08-28,7,40,0.023592214100921494,-0.031960720979054114,B1,1992Q3
^N225,1992-10-09,1992-10-09,5,0,-0.011135475242332049,-0.025969227922904792,B1,1992Q4
^N225,1992-10-23,1992-10-23,1,0,-0.004910182141354635,-0.0686847012466687,B1,1992Q4
^N225,1993-01-01,1993-02-05,6,5,-0.02972388695856476,-0.03527510734474104,B1,1993Q1
^N225,1993-06-25,1993-06-25,15,0,0.003814935871325309,-0.01147431375860597,EVENT,1993Q2
^N225,1993-07-09,1993-07-09,1,0,0.024175649469835747,-0.008523247596790684,B1,1993Q3
^N225,1993-07-23,1993-07-30,1,1,0.0201931414543417,-0.0073022220620717615,B1,1993Q3
^N225,1993-08-27,1993-08-27,3,0,-0.02328577574788593,-0.03268472402008771,B1,1993Q3
^N225,1993-09-17,1993-10-08,2,3,-0.08774774139283392,-0.09364172275966032,B1,1993Q4
^N225,1994-01-28,1994-02-04,1,1,-0.01652246628258558,-0.07548479305837064,B1,1994Q1
^N225,1994-07-01,1994-07-01,20,0,-0.004576627275359901,-0.026758504713627618,EVENT,1994Q3
^N225,1994-07-15,1994-07-15,1,0,-0.005118899502431606,-0.03738303080489325,B1,1994Q3
^N225,1994-07-29,1994-07-29,1,0,0.0010806976980517469,-0.008706421569713685,B1,1994Q3
^N225,1994-08-19,1994-08-19,2,0,-0.03492662986400763,-0.034975380152272306,B1,1994Q3
^N225,1994-09-09,1994-12-30,1,16,-0.08207199555327005,-0.10263673541253415,B1,1994Q4
^N225,1995-07-14,1995-07-14,1,0,0.01662705085997951,-0.02235776443403159,B1,1995Q3
^N225,1996-03-15,1996-03-15,34,0,0.07278649101856649,0.0016289866764560568,EVENT,1996Q1
^N225,1996-07-12,1996-07-12,16,0,-0.05104245974649224,-0.05557136830090492,EVENT,1996Q3
^N225,1996-10-04,1996-10-18,1,2,-0.03158249181374395,-0.056643722677461095,B1,1996Q4
^N225,1996-11-15,1996-11-22,1,1,-0.07190990631381966,-0.07825228250054683,B1,1996Q4
^N225,1996-12-06,1997-04-25,1,20,0.07500946506237716,-0.00364310460761752,B1,1997Q2
^N225,1997-08-08,1998-01-23,14,24,-0.0019577655902309754,-0.017124777687917092,B1,1998Q1
^N225,1998-02-27,1998-02-27,4,0,-0.005490254780359027,-0.02148572462973508,B1,1998Q1
^N225,1998-04-03,1998-04-10,4,1,-0.08082698324420234,-0.08865109968995066,B1,1998Q2
^N225,1998-07-17,1998-07-17,2,0,-0.08731331118795682,-0.09180793940387577,B1,1998Q3
^N225,1998-08-07,1998-08-07,2,0,-0.11284607938641755,-0.13673677761895042,B1,1998Q3
^N225,1998-12-18,1999-01-22,4,5,-0.003981825439940856,-0.027210646865698407,B1,1999Q1
^N225,1999-02-05,1999-02-19,1,2,0.1617771142694715,-0.012553551292209919,B1,1999Q1
^N225,1999-03-05,1999-03-05,1,0,0.09374180406119903,-0.0077178860824829165,B1,1999Q1
^N225,1999-08-13,1999-08-13,22,0,0.01582144657098561,-0.0005551817127893433,EVENT,1999Q3
^N225,1999-09-17,1999-09-17,4,0,0.014951951979684797,-0.03980046945448723,B1,1999Q3
^N225,1999-10-15,1999-10-15,2,0,0.03732510549262957,-0.024037605842163412,B1,1999Q4
^N225,2000-03-17,2000-03-17,20,0,0.04438031071408188,-0.005683794179171864,EVENT,2000Q1
^N225,2000-04-21,2001-04-20,4,52,0.008143418374202183,-0.026326389684029117,B1,2001Q2
^N225,2001-06-01,2001-06-08,5,1,-0.08370225292845801,-0.08492857140260224,B1,2001Q2
^N225,2001-12-14,2001-12-28,1,2,-0.03779710018199012,-0.05025508902063547,B1,2001Q4
^N225,2002-01-11,2002-03-01,1,7,0.019694823315528964,0.01196451642272467,B1,2002Q1
^N225,2002-06-14,2003-02-14,14,35,-0.08035352965165954,-0.09647178480503249,B1,2003Q1
^N225,2003-11-14,2003-12-05,24,3,0.02922647685937574,-0.04959386384820108,EVENT,2003Q4
^N225,2004-02-06,2004-02-13,5,1,0.0573098419907363,-0.0026928866925814976,B1,2004Q1
^N225,2004-05-14,2004-05-28,12,2,0.0416311199378292,-0.030594508246265417,B1,2004Q2
^N225,2004-06-18,2004-06-18,1,0,0.004737264322944634,-0.012194590420625873,B1,2004Q2
^N225,2004-07-09,2004-10-08,2,13,-0.025338903815902203,-0.06820823811661836,B1,2004Q4
^N225,2004-11-26,2004-12-03,1,1,0.03737013463117367,-0.031107286533875733,B1,2004Q4
^N225,2005-04-15,2005-06-17,17,9,0.02124793910147149,-0.011728303283519481,EVENT,2005Q2
^N225,2005-07-01,2005-07-01,1,0,0.02316996708357788,-0.0056998537187848974,B1,2005Q3
^N225,2006-05-12,2006-05-12,44,0,-0.11149042641913731,-0.13326702439532845,EVENT,2006Q2
^N225,2006-09-01,2006-09-01,2,0,-0.0004134014208903025,-0.038451113799060965,B1,2006Q3
^N225,2006-09-22,2006-09-22,2,0,0.06504524512392384,-0.007726405820597804,B1,2006Q3
^N225,2006-11-24,2006-12-01,8,1,0.0553891664721633,-0.008323868431411419,B1,2006Q4
^N225,2007-03-09,2007-03-09,13,0,0.018686757423883593,-0.03118085732479381,B1,2007Q1
^N225,2007-03-30,2007-03-30,1,0,0.0065225616597468505,-0.016693975343896716,B1,2007Q1
^N225,2007-04-20,2007-04-20,2,0,-0.0030390316818716956,-0.014300996414287281,B1,2007Q2
^N225,2007-05-04,2007-05-04,1,0,0.032421013723138215,-0.004260403343783303,B1,2007Q2
^N225,2007-05-18,2007-05-18,1,0,0.032869193031216604,-0.0016897184008459742,B1,2007Q2
^N225,2007-07-27,2007-10-12,9,11,-0.10084431737029076,-0.10184250761165836,B1,2007Q4
^N225,2008-06-27,2009-03-27,9,39,0.009391537281397522,-0.06286675699175137,B1,2009Q1
^N225,2009-07-17,2009-07-17,15,0,0.12793707139774546,0.012091084241573125,EVENT,2009Q3
^N225,2009-10-02,2009-10-16,10,2,-0.04750155206606865,-0.05516605940683417,B1,2009Q4
^N225,2009-10-30,2009-12-11,1,6,0.06830817841025216,-0.009722177538213472,B1,2009Q4
^N225,2010-02-05,2010-03-05,7,4,0.08844955388655773,0.014014936218044838,B1,2010Q1
^N225,2010-05-07,2010-09-17,8,19,-0.013072789241802552,-0.030531546955519295,B1,2010Q3
^N225,2010-10-15,2010-10-15,1,0,0.0236372274742771,-0.039644207553748534,B1,2010Q4
^N225,2011-03-18,2011-07-01,19,15,-0.003550850161466168,-0.0044315116699772394,EVENT,2011Q3
^N225,2011-08-05,2012-01-20,4,24,0.07047503702062419,-0.002489096001638935,B1,2012Q1
^N225,2012-05-11,2012-08-17,15,14,-0.0003394653819918103,-0.05636777370395629,EVENT,2012Q3
^N225,2012-08-31,2012-09-07,1,1,-0.0009412663450223402,-0.01601627815075457,B1,2012Q3
^N225,2012-10-05,2012-10-05,3,0,0.021202027012063418,-0.04232736842000884,B1,2012Q4
^N225,2012-11-02,2012-11-02,2,0,0.0436173301487659,-0.04770291124221537,B1,2012Q4
^N225,2013-06-07,2013-06-07,29,0,0.11123557256003469,-0.03585164657036832,EVENT,2013Q2
^N225,2013-06-28,2013-06-28,1,0,0.03309567560805782,-0.008380305101339691,B1,2013Q2
^N225,2013-08-02,2013-08-02,4,0,-0.07447033580794837,-0.08834552459038969,B1,2013Q3
^N225,2013-10-04,2013-10-04,3,0,0.012639534324223378,-0.01963512993237959,B1,2013Q4
^N225,2013-11-08,2013-11-15,4,1,0.015639699464941925,-0.00959980301227914,B1,2013Q4
^N225,2014-01-31,2014-03-07,10,5,-0.013768483249543162,-0.07010969110742726,B1,2014Q1
^N225,2014-08-08,2014-08-15,9,1,0.04112392085161409,-0.0009759670737817805,B1,2014Q3
^N225,2014-10-10,2014-10-31,7,3,0.06373249387631486,0.018253549416963333,B1,2014Q4
^N225,2015-01-16,2015-01-16,10,0,0.06221473284343526,0.0028118756840331827,B1,2015Q1
^N225,2015-07-10,2015-07-17,24,1,-0.006366336396749883,-0.028100480920237425,EVENT,2015Q3
^N225,2015-08-21,2015-11-13,4,12,-0.018698339920854123,-0.02940056119338008,B1,2015Q4
^N225,2015-12-11,2015-12-11,3,0,-0.07969221225337464,-0.08948501554843658,B1,2015Q4
^N225,2016-01-08,2016-04-22,1,15,-0.04758236390220638,-0.09088185490571143,B1,2016Q2
^N225,2016-05-27,2016-05-27,1,0,-0.11184070237525923,-0.11706853741508438,B1,2016Q2
^N225,2016-06-10,2016-06-10,1,0,-0.09001545430673508,-0.10465104514219936,B1,2016Q2
^N225,2016-07-29,2016-07-29,2,0,-0.012587131250363925,-0.039122394078080824,B1,2016Q3
^N225,2016-08-26,2016-09-02,2,1,-0.028113485102841618,-0.03782829068441218,B1,2016Q3
^N225,2016-09-30,2016-09-30,3,0,0.06058237174136627,0.006382447207526454,B1,2016Q3
^N225,2016-11-11,2016-11-11,5,0,0.09332948286692333,0.004661365043550525,B1,2016Q4
^N225,2017-03-24,2017-03-24,18,0,-0.033317498807340806,-0.05387919693097487,EVENT,2017Q1
^N225,2017-05-05,2017-05-05,1,0,0.037621690528854446,0.0002073080507238867,B1,2017Q2
^N225,2017-08-18,2017-09-15,14,4,0.06256710050478409,0.010673296667420118,B1,2017Q3
^N225,2018-02-09,2018-04-27,20,11,-0.0007602001782233136,-0.00666368266002082,EVENT,2018Q2
^N225,2018-06-01,2018-06-01,4,0,0.00600595627221967,-0.005996442304702199,B1,2018Q2
^N225,2018-06-29,2018-06-29,3,0,0.018303035514556143,-0.03773051081230161,B1,2018Q2
^N225,2018-08-10,2018-08-24,4,2,0.056108888045097505,-0.01897502494360148,B1,2018Q3
^N225,2018-09-07,2018-09-14,1,1,-0.017320436575978704,-0.03339472860984649,B1,2018Q3
^N225,2018-10-12,2019-02-22,3,19,0.009420082898042192,-0.02275370672426935,B1,2019Q1
^N225,2019-03-08,2019-03-15,1,1,0.019566168480178447,-0.02514023018646827,B1,2019Q1
^N225,2019-03-29,2019-03-29,1,0,0.04965242519485602,0.012511127229187569,B1,2019Q1
^N225,2019-05-17,2019-05-17,5,0,-0.006268172027949159,-0.045197419202087974,B1,2019Q2
^N225,2019-07-19,2019-07-19,2,0,-0.04882751033358901,-0.06317748570911785,B1,2019Q3
^N225,2019-08-02,2019-09-13,1,6,-0.008614582123083303,-0.03239357527320119,B1,2019Q3
^N225,2020-01-31,2020-01-31,19,0,-0.08886889814134302,-0.09863225916358254,EVENT,2020Q1
^N225,2020-02-21,2020-02-21,2,0,-0.2922130270299568,-0.3005356768087152,B1,2020Q1
^N225,2021-04-23,2021-04-23,47,0,-0.024217281307755023,-0.05635995890046708,EVENT,2021Q2
^N225,2021-05-14,2021-05-28,2,2,-0.002855305417977849,-0.04643492866560739,B1,2021Q2
^N225,2021-10-08,2021-10-15,5,1,0.018622818748115,-0.020505956438356177,B1,2021Q4
^N225,2021-10-29,2021-10-29,1,0,-0.004882560785103407,-0.009936080148950976,B1,2021Q4
^N225,2021-11-26,2021-11-26,3,0,0.0010771811832064326,-0.0404502355132309,B1,2021Q4
^N225,2022-04-01,2022-06-03,1,9,-0.06577261845497417,-0.08073534092344947,B1,2022Q2
^N225,2022-06-17,2022-07-22,1,5,0.036384821315748495,-0.01395576053297487,B1,2022Q3
^N225,2022-09-09,2022-09-09,6,0,-0.03893852063193892,-0.091894809009472,B1,2022Q3
^N225,2022-09-23,2022-11-11,1,7,-0.012827839613548497,-0.030000107802197862,B1,2022Q4
^N225,2022-12-02,2022-12-02,2,0,-0.0606021465608374,-0.06566300703438299,B1,2022Q4
^N225,2022-12-16,2023-01-27,1,6,0.0025899667693090045,-0.0122881301832235,B1,2023Q1
^N225,2023-02-24,2023-02-24,3,0,-0.0024853121566013048,-0.02988912636447083,B1,2023Q1
^N225,2023-03-17,2023-03-24,2,1,0.043056723624031124,-0.0009322280013875917,B1,2023Q1
^N225,2023-09-22,2023-09-22,25,0,-0.035276720951867846,-0.059092525066555046,EVENT,2023Q3
^N225,2023-12-08,2023-12-15,4,1,0.07905717472066986,-0.013021326678720468,B1,2023Q4
^N225,2024-04-19,2024-04-19,17,0,0.046374528979298946,-0.00042415310061716394,EVENT,2024Q2
^N225,2024-05-17,2024-05-17,3,0,0.0007007353491375046,-0.03017422004922876,B1,2024Q2
^N225,2024-05-31,2024-05-31,1,0,0.028455169857570795,-0.013970604802524211,B1,2024Q2
^N225,2024-06-14,2024-06-14,1,0,0.06121726434195773,-0.022268947691683416,B1,2024Q2
^N225,2024-07-26,2024-08-30,4,5,0.030578975328447333,-0.0879709402552542,B1,2024Q3
^N225,2024-10-04,2024-10-04,1,0,-0.015062504556038858,-0.023900992435433643,B1,2024Q4
^N225,2024-10-25,2024-11-08,2,2,-0.010359376568356948,-0.04300592508278456,B1,2024Q4
^N225,2024-11-22,2024-11-22,1,0,0.010919666071673051,-0.012596184789890774,B1,2024Q4
